code,current_losses,current_ties,current_wins,d_rating,global_d,global_o,global_rating,goal_diff,goals_against,goals_scored,id,losses,make_champs,make_europa,make_playoffs,make_pro_rel,name,o_rating,position_1,pro_rel_d,pro_rel_o,promoted,relegated,sdr_id,ties,win_league,wins,current_points,last_updated,group
ERZ,10.0,9.0,7.0,1.81051,1.62665,0.93014,29.80941,-15.287,49.36045,34.07345,3849,13.5767,0.0,0.0,0.0,0.0003,Erzgebirge Aue,0.74628,0.0,0.48203,0.35413,0.0,0.5078,74059,11.34725,0.0,9.07605,30.0,2018-03-11 14:24,
FCH,10.0,7.0,9.0,1.93281,1.74895,1.19055,33.82965,-8.34125,57.39205,49.0508,6418,13.4028,0.0,0.0,0.0,0.00675,1. FC Heidenheim 1846,1.00669,0.0005,1.67659,1.24781,0.0045,0.10125,78229,9.2053,0.0005,11.3919,34.0,2018-03-11 14:24,
DRES,11.0,5.0,10.0,1.73381,1.54994,1.22185,38.33756,-3.4535,50.01735,46.56385,7017,13.9705,0.0,0.0,0.0,0.02015,Dynamo Dresden,1.03799,0.00095,1.51398,1.21504,0.0132,0.03715,79405,7.27335,0.00095,12.75615,35.0,2018-03-11 14:24,
SVS,10.0,6.0,10.0,1.42258,1.23872,0.99368,39.05836,4.8145,32.68405,37.49855,6392,12.72285,0.0,0.0,0.0,0.0367,SV Sandhausen,0.80982,0.0013,1.24665,0.94517,0.0228,0.0153,74085,8.61325,0.0013,12.6639,36.0,2018-03-11 14:24,
STP,9.0,8.0,9.0,1.72196,1.5381,1.13055,36.36817,-11.54745,48.54905,37.0016,270,11.92865,0.0,0.0,0.0,0.0191,FC St. Pauli,0.94669,0.0005,1.50877,1.11717,0.0102,0.0488,74068,10.37805,0.0005,11.6933,35.0,2018-03-11 14:24,
FCK,14.0,6.0,6.0,1.83028,1.64642,1.08111,33.11952,-18.4026,55.8332,37.4306,130,17.41865,0.0,0.0,0.0,0.0,1. FC Kaiserslautern,0.89724,0.0,0.00137,0.00067,0.0,0.8956,74037,8.24385,0.0,8.3375,24.0,2018-03-11 14:24,
EBS,7.0,12.0,7.0,1.4979,1.31404,1.12795,40.90813,2.69835,36.79795,39.4963,3067,9.8543,0.0,0.0,0.0,0.01005,Eintracht Braunschweig,0.94409,0.00035,1.28447,1.15042,0.00645,0.07865,74075,14.4345,0.00035,9.7112,33.0,2018-03-11 14:24,
FCU,9.0,8.0,9.0,1.72978,1.54592,1.34733,41.37953,8.4948,47.74625,56.24105,598,11.57025,0.0,0.0,0.0,0.04825,1. FC Union Berlin,1.16347,0.00195,1.54712,1.31186,0.0333,0.0169,74058,10.20715,0.00195,12.2226,35.0,2018-03-11 14:24,
JAH,11.0,3.0,12.0,1.80335,1.61948,1.3723,40.48074,6.0455,47.9896,54.0351,11017,13.67645,0.0,0.0,0.0,0.14225,Jahn Regensburg,1.18844,0.019,1.68013,1.26406,0.1289,0.00125,79423,5.1895,0.019,15.13405,39.0,2018-03-11 14:24,
DSC,8.0,8.0,10.0,1.67279,1.48893,1.33666,42.29952,5.44975,47.0876,52.53735,2506,10.55685,0.0,0.0,0.0,0.11035,Arminia Bielefeld,1.1528,0.0152,1.54506,1.24259,0.1045,0.0013,74043,10.23715,0.0152,13.206,38.0,2018-03-11 14:24,
BOC,11.0,7.0,8.0,1.48645,1.30259,1.00559,38.00218,-6.9948,37.64995,30.65515,121,13.7135,0.0,0.0,0.0,0.00155,VfL Bochum,0.82172,0.0001,1.18458,1.02931,0.0008,0.19025,74055,9.5669,0.0001,10.7196,31.0,2018-03-11 14:24,
ING,10.0,7.0,9.0,1.30918,1.12532,1.3721,51.2214,10.5372,36.0745,46.6117,6367,11.85435,0.0,0.0,0.0,0.07095,FC Ingolstadt 04,1.18824,0.0058,1.18547,1.31425,0.068,0.0073,79434,9.2485,0.0058,12.89715,34.0,2018-03-11 14:24,
DRM,11.0,9.0,6.0,1.68819,1.50433,1.24305,39.7608,-4.7513,51.5703,46.819,3812,13.80755,0.0,0.0,0.0,0.0001,SV Darmstadt 98,1.05919,0.0,0.19161,0.17793,5e-05,0.49945,74070,11.283,0.0,8.90945,27.0,2018-03-11 14:24,
MSV,9.0,7.0,10.0,1.84048,1.65662,1.25044,36.9365,-5.003,53.94155,48.93855,3308,11.85665,0.0,0.0,0.0,0.052,MSV Duisburg,1.06658,0.00295,1.65482,1.194,0.03745,0.0129,74038,9.27165,0.00295,12.8717,37.0,2018-03-11 14:24,
NUR,6.0,6.0,13.0,1.56411,1.38025,1.32381,44.29399,18.355,40.418,58.773,269,8.93175,0.0,0.0,0.0,0.1263,1. FC Nürnberg,1.13995,0.46245,1.62268,1.06134,0.758,0.0,74077,8.55235,0.46245,16.5159,45.0,2018-03-05 21:23,
F95,6.0,5.0,14.0,1.83743,1.65357,1.1869,35.50352,6.6978,44.81035,51.50815,9707,9.7472,0.0,0.0,0.0,0.1467,Fortuna Düsseldorf,1.00304,0.36315,1.88461,0.94519,0.6842,0.0,79413,7.5097,0.36315,16.7431,47.0,2018-03-05 21:23,
FUR,11.0,6.0,8.0,1.55242,1.36855,1.06813,38.23273,-7.35125,45.2527,37.90145,3070,13.9416,0.0,0.0,0.0,0.00515,SpVgg Greuther Fürth,0.88427,5e-05,1.30434,1.1074,0.00285,0.16115,74064,8.8074,5e-05,11.251,30.0,2018-03-05 21:23,
HOL,5.0,10.0,10.0,1.73,1.54613,1.38867,42.33383,16.6652,46.72155,63.38675,7884,8.138,0.0,0.0,0.0,0.18905,Holstein Kiel,1.20481,0.10135,1.66068,1.22804,0.30805,0.00015,74074,12.4589,0.10135,13.4031,40.0,2018-03-05 21:23,
ERZ,10.0,8.0,7.0,1.87647,1.6926,0.95399,29.24361,-16.42255,51.70395,35.2814,3849,14.22055,0.0,0.0,0.0,0.00015,Erzgebirge Aue,0.77013,0.0,0.29333,0.19203,0.0,0.53375,74059,10.55085,0.0,9.2286,29.0,2018-03-05 21:23,
FCH,9.0,7.0,9.0,1.89998,1.71612,1.18344,34.26139,-7.63595,55.8105,48.17455,6418,12.8134,0.0,0.0,0.0,0.01445,1. FC Heidenheim 1846,0.99958,0.0015,1.65118,1.1912,0.0108,0.06795,78229,9.50855,0.0015,11.67805,34.0,2018-03-05 21:23,
DRES,11.0,5.0,9.0,1.72337,1.53951,1.20087,38.04183,-4.15105,49.29405,45.143,7017,14.25945,0.0,0.0,0.0,0.01135,Dynamo Dresden,1.01701,0.0008,1.47962,1.22109,0.0097,0.0849,79405,7.55665,0.0008,12.1839,32.0,2018-03-05 21:23,
SVS,9.0,6.0,10.0,1.41092,1.22706,0.99527,39.35469,5.53805,32.0385,37.57655,6392,12.13655,0.0,0.0,0.0,0.0585,SV Sandhausen,0.8114,0.0071,1.24919,0.93221,0.04995,0.01,74085,8.90125,0.0071,12.9622,36.0,2018-03-05 21:23,
STP,9.0,7.0,9.0,1.75649,1.57263,1.15727,36.34325,-11.2744,49.9708,38.6964,270,12.2144,0.0,0.0,0.0,0.03015,FC St. Pauli,0.97341,0.00125,1.53248,1.13383,0.0194,0.04705,74068,9.66055,0.00125,12.12505,34.0,2018-03-05 21:23,
FCK,13.0,6.0,6.0,1.80655,1.62269,1.07713,33.46141,-17.70895,55.0796,37.37065,130,16.82935,0.0,0.0,0.0,0.0,1. FC Kaiserslautern,0.89327,0.0,0.00135,0.00067,0.0,0.8209,74037,8.5789,0.0,8.59175,24.0,2018-03-05 21:23,
EBS,7.0,11.0,7.0,1.53447,1.35061,1.15064,40.69542,2.46425,38.4157,40.87995,3067,10.26995,0.0,0.0,0.0,0.01275,Eintracht Braunschweig,0.96678,0.00045,1.30582,1.16838,0.00855,0.0822,74075,13.71005,0.00045,10.02,32.0,2018-03-05 21:23,
FCU,9.0,7.0,9.0,1.77176,1.5879,1.39519,41.63694,9.54145,48.99095,58.5324,598,11.7385,0.0,0.0,0.0,0.06625,1. FC Union Berlin,1.21132,0.0078,1.60411,1.34476,0.0608,0.0149,74058,9.42655,0.0078,12.83495,34.0,2018-03-05 21:23,
JAH,11.0,3.0,11.0,1.80609,1.62223,1.36203,40.19046,5.31345,48.1897,53.50315,11017,13.96865,0.0,0.0,0.0,0.09185,Jahn Regensburg,1.17816,0.0119,1.65465,1.2905,0.08495,0.00745,79423,5.4975,0.0119,14.53385,36.0,2018-03-05 21:23,
DSC,8.0,8.0,9.0,1.71527,1.53141,1.34894,41.71266,4.41205,48.81915,53.2312,2506,10.9459,0.0,0.0,0.0,0.06675,Arminia Bielefeld,1.16508,0.0121,1.54974,1.28677,0.07115,0.0101,74043,10.48275,0.0121,12.57135,35.0,2018-03-05 21:23,
BOC,11.0,6.0,8.0,1.49862,1.31476,1.0159,38.01429,-6.93515,38.0362,31.10105,121,14.0612,0.0,0.0,0.0,0.00385,VfL Bochum,0.83203,5e-05,1.23909,1.06716,0.00215,0.1781,74055,8.84905,5e-05,11.08975,30.0,2018-03-05 21:23,
ING,10.0,6.0,9.0,1.3155,1.13163,1.39236,51.55284,11.01615,36.30285,47.319,6367,12.1099,0.0,0.0,0.0,0.0826,FC Ingolstadt 04,1.2085,0.0125,1.18765,1.32237,0.0926,0.00725,79434,8.51385,0.0125,13.37625,33.0,2018-03-05 21:23,
DRM,11.0,8.0,6.0,1.71428,1.53041,1.24851,39.36405,-5.12845,52.37685,47.2484,3812,14.26245,0.0,0.0,0.0,0.00015,SV Darmstadt 98,1.06465,0.0,0.28017,0.27279,0.00015,0.4726,74070,10.53185,0.0,9.2057,26.0,2018-03-05 21:23,
MSV,8.0,7.0,10.0,1.83081,1.64694,1.26935,37.56273,-3.39565,53.23715,49.8415,3308,11.1025,0.0,0.0,0.0,0.094,MSV Duisburg,1.08549,0.01755,1.67653,1.182,0.09305,0.00445,74038,9.5207,0.01755,13.3768,37.0,2018-03-05 21:23,
NUR,5.0,6.0,13.0,1.52017,1.33631,1.36709,46.2806,21.91715,38.9245,60.84165,269,7.94885,0.0,0.0,0.0,0.08375,1. FC Nürnberg,1.18323,0.6429,1.62046,1.06811,0.84715,0.0,74077,8.80055,0.6429,17.2506,45.0,2018-02-25 14:26,
F95,6.0,5.0,13.0,1.81891,1.63505,1.1729,35.52192,5.8685,44.88875,50.75725,9707,10.06085,0.0,0.0,0.0,0.17235,Fortuna Düsseldorf,0.98904,0.1817,1.79679,0.97091,0.4705,0.0,79413,7.79905,0.1817,16.1401,44.0,2018-02-25 14:26,
FUR,11.0,6.0,7.0,1.60628,1.42241,1.03833,36.37202,-10.8505,47.1142,36.2637,3070,14.6589,0.0,0.0,0.0,0.0006,SpVgg Greuther Fürth,0.85447,5e-05,0.6747,0.64707,0.0004,0.24395,74064,9.0896,5e-05,10.2515,27.0,2018-02-25 14:26,
HOL,5.0,10.0,9.0,1.79746,1.6136,1.29993,38.92334,10.3571,48.65405,59.01115,7884,8.76005,0.0,0.0,0.0,0.0916,Holstein Kiel,1.11607,0.0296,1.65553,1.20381,0.12985,0.0012,74074,12.75345,0.0296,12.4865,37.0,2018-02-25 14:26,
ERZ,10.0,7.0,7.0,1.89251,1.70865,0.94694,28.80063,-17.2673,52.028,34.7607,3849,14.7688,0.0,0.0,0.0,0.0004,Erzgebirge Aue,0.76307,0.0,0.59556,0.39656,0.0,0.41895,74059,9.8699,0.0,9.3613,28.0,2018-02-25 14:26,
FCH,9.0,6.0,9.0,1.88718,1.70332,1.1817,34.45569,-7.61685,55.1147,47.49785,6418,13.16555,0.0,0.0,0.0,0.01465,1. FC Heidenheim 1846,0.99784,0.00175,1.63076,1.19906,0.0126,0.03385,78229,8.7897,0.00175,12.04475,33.0,2018-02-25 14:26,
DRES,10.0,5.0,9.0,1.70195,1.51809,1.23627,39.31989,-1.32515,48.2321,46.90695,7017,13.4397,0.0,0.0,0.0,0.0241,Dynamo Dresden,1.05241,0.0024,1.47292,1.23227,0.022,0.02335,79405,7.83015,0.0024,12.73015,32.0,2018-02-25 14:26,
SVS,9.0,5.0,10.0,1.40044,1.21658,1.00426,39.82391,6.2322,31.655,37.8872,6392,12.3075,0.0,0.0,0.0,0.05815,SV Sandhausen,0.8204,0.00965,1.23457,0.92766,0.0623,0.00475,74085,8.218,0.00965,13.4745,35.0,2018-02-25 14:26,
STP,8.0,7.0,9.0,1.73569,1.55183,1.14546,36.46221,-10.6638,49.191,38.5272,270,11.6724,0.0,0.0,0.0,0.03355,FC St. Pauli,0.9616,0.00365,1.52249,1.11824,0.0291,0.01585,74068,9.94145,0.00365,12.38615,34.0,2018-02-25 14:26,
FCK,13.0,6.0,5.0,1.77362,1.58975,1.01875,32.65066,-19.52515,53.36665,33.8415,130,17.3649,0.0,0.0,0.0,0.0,1. FC Kaiserslautern,0.83488,0.0,0.00133,0.00063,0.0,0.84605,74037,8.8941,0.0,7.741,21.0,2018-02-25 14:26,
EBS,7.0,11.0,6.0,1.54508,1.36122,1.12549,39.83885,1.3217,38.72905,40.05075,3067,10.6583,0.0,0.0,0.0,0.0052,Eintracht Braunschweig,0.94163,0.0004,1.28164,1.1845,0.00345,0.1044,74075,14.0091,0.0004,9.3326,29.0,2018-02-25 14:26,
FCU,8.0,7.0,9.0,1.67778,1.49392,1.37058,42.99019,11.1305,45.5044,56.6349,598,10.9291,0.0,0.0,0.0,0.0912,1. FC Union Berlin,1.18672,0.0194,1.53057,1.2885,0.10715,0.0036,74058,9.75285,0.0194,13.31805,34.0,2018-02-25 14:26,
JAH,10.0,3.0,11.0,1.767,1.58314,1.37082,41.17213,6.55565,47.12195,53.6776,11017,13.2608,0.0,0.0,0.0,0.10555,Jahn Regensburg,1.18696,0.0231,1.62079,1.27656,0.1297,0.0019,79423,5.78955,0.0231,14.94965,36.0,2018-02-25 14:26,
DSC,8.0,7.0,9.0,1.71273,1.52887,1.33998,41.55532,4.5116,48.05395,52.56555,2506,11.2768,0.0,0.0,0.0,0.06135,Arminia Bielefeld,1.15612,0.0119,1.52931,1.27955,0.07185,0.0043,74043,9.7664,0.0119,12.9568,34.0,2018-02-25 14:26,
BOC,11.0,6.0,7.0,1.54409,1.36023,0.98023,36.1414,-9.29285,39.5832,30.29035,121,14.7264,0.0,0.0,0.0,0.00065,VfL Bochum,0.79637,5e-05,0.7405,0.64043,0.00025,0.2582,74055,9.14935,5e-05,10.12425,27.0,2018-02-25 14:26,
ING,9.0,6.0,9.0,1.26733,1.08347,1.43138,53.61669,13.8211,35.45525,49.27635,6367,11.09485,0.0,0.0,0.0,0.12935,FC Ingolstadt 04,1.24752,0.0364,1.17205,1.32035,0.1943,0.001,79434,8.74225,0.0364,14.1629,33.0,2018-02-25 14:26,
DRM,11.0,8.0,5.0,1.76545,1.58159,1.2333,37.9854,-8.055,54.2401,46.1851,3812,14.8273,0.0,0.0,0.0,0.0,SV Darmstadt 98,1.04944,0.0,0.00132,0.00079,0.0,0.53555,74070,10.8155,0.0,8.3572,23.0,2018-02-25 14:26,
MSV,7.0,7.0,10.0,1.71038,1.52651,1.31773,41.08164,2.8811,48.77335,51.65445,3308,10.17015,0.0,0.0,0.0,0.12755,MSV Duisburg,1.13386,0.03705,1.59903,1.19622,0.1887,0.00085,74038,9.80665,0.03705,14.0232,37.0,2018-02-25 14:26,
NUR,5.0,5.0,13.0,1.57932,1.39546,1.40881,45.96969,21.89885,40.4078,62.30665,269,8.3197,0.0,0.0,0.0,0.0953,1. FC Nürnberg,1.22495,0.58435,1.67459,1.11494,0.8225,0.0,74077,8.08065,0.58435,17.59965,44.0,2018-02-21 19:24,
F95,5.0,5.0,13.0,1.73433,1.55047,1.13596,36.2584,6.5804,41.7404,48.3208,9707,9.4708,0.0,0.0,0.0,0.1717,Fortuna Düsseldorf,0.9521,0.2159,1.7221,0.92105,0.5136,0.0,79413,8.1447,0.2159,16.3845,44.0,2018-02-21 19:24,
FUR,11.0,6.0,6.0,1.5943,1.41044,1.00602,35.78944,-11.925,46.92685,35.00185,3070,14.98705,0.0,0.0,0.0,0.0002,SpVgg Greuther Fürth,0.82216,0.0,0.34643,0.35927,0.0001,0.35765,74064,9.461,0.0,9.55195,24.0,2018-02-21 19:24,
HOL,4.0,10.0,9.0,1.74801,1.56415,1.26963,39.19003,11.29635,46.5791,57.87545,7884,8.1239,0.0,0.0,0.0,0.121,Holstein Kiel,1.08577,0.0434,1.60996,1.15453,0.16895,0.0004,74074,13.06615,0.0434,12.80995,37.0,2018-02-21 19:24,
ERZ,10.0,7.0,6.0,1.90763,1.72376,0.93387,28.23348,-18.40835,52.1378,33.72945,3849,15.1418,0.0,0.0,0.0,0.0,Erzgebirge Aue,0.75001,0.0,0.00143,0.00056,0.0,0.54035,74059,10.18075,0.0,8.67745,25.0,2018-02-21 19:24,
FCH,9.0,5.0,9.0,1.93616,1.7523,1.19234,33.81056,-8.4091,56.1179,47.7088,6418,13.71625,0.0,0.0,0.0,0.0152,1. FC Heidenheim 1846,1.00848,0.0019,1.6503,1.21714,0.0126,0.0424,78229,8.03155,0.0019,12.2522,32.0,2018-02-21 19:24,
DRES,10.0,5.0,8.0,1.68947,1.50561,1.191,38.48092,-3.28955,47.72655,44.437,7017,13.99365,0.0,0.0,0.0,0.00965,Dynamo Dresden,1.00714,0.0007,1.43601,1.26147,0.0089,0.06515,79405,8.14025,0.0007,11.8661,29.0,2018-02-21 19:24,
SVS,8.0,5.0,10.0,1.3928,1.20894,0.99641,39.78305,6.91235,30.9312,37.84355,6392,11.73625,0.0,0.0,0.0,0.07945,SV Sandhausen,0.81254,0.0152,1.2358,0.91432,0.08175,0.00245,74085,8.53015,0.0152,13.7336,35.0,2018-02-21 19:24,
STP,8.0,7.0,8.0,1.6941,1.51024,1.11364,36.50129,-11.53,47.88225,36.35225,270,11.94975,0.0,0.0,0.0,0.0204,FC St. Pauli,0.92977,0.00185,1.45711,1.13626,0.01615,0.0387,74068,10.3177,0.00185,11.73255,31.0,2018-02-21 19:24,
FCK,12.0,6.0,5.0,1.75048,1.56662,1.02731,33.29193,-18.1572,52.1225,33.9653,130,16.611,0.0,0.0,0.0,0.0,1. FC Kaiserslautern,0.84345,0.0,0.00131,0.00063,0.0,0.7113,74037,9.22245,0.0,8.16655,21.0,2018-02-21 19:24,
EBS,6.0,11.0,6.0,1.49686,1.313,1.11722,40.65831,2.4887,37.3247,39.8134,3067,9.9421,0.0,0.0,0.0,0.01165,Eintracht Braunschweig,0.93335,0.0009,1.23805,1.15863,0.00875,0.0646,74075,14.37265,0.0009,9.68525,29.0,2018-02-21 19:24,
FCU,8.0,7.0,8.0,1.665,1.48114,1.36378,43.09756,10.6549,45.26375,55.91865,598,11.16975,0.0,0.0,0.0,0.0672,1. FC Union Berlin,1.17992,0.00765,1.48621,1.3253,0.06415,0.0105,74058,10.0456,0.00765,12.78465,31.0,2018-02-21 19:24,
JAH,10.0,3.0,10.0,1.71136,1.5275,1.30883,40.85231,5.77475,44.75275,50.5275,11017,13.52505,0.0,0.0,0.0,0.07445,Jahn Regensburg,1.12497,0.0122,1.52378,1.24806,0.0774,0.00565,79423,6.14195,0.0122,14.333,33.0,2018-02-21 19:24,
DSC,7.0,7.0,9.0,1.64878,1.46492,1.33053,42.65497,6.34285,45.63835,51.9812,2506,10.43645,0.0,0.0,0.0,0.0935,Arminia Bielefeld,1.14667,0.02775,1.5092,1.25609,0.1303,0.00205,74043,10.07555,0.02775,13.488,34.0,2018-02-21 19:24,
BOC,11.0,5.0,7.0,1.59451,1.41065,1.01867,36.10864,-9.5055,41.19645,31.69095,121,15.1505,0.0,0.0,0.0,0.00125,VfL Bochum,0.83481,0.0001,1.04514,0.92418,0.00115,0.2326,74055,8.39545,0.0001,10.45405,26.0,2018-02-21 19:24,
ING,8.0,6.0,9.0,1.23839,1.05453,1.44413,54.61051,15.42085,34.38895,49.8098,6367,10.31895,0.0,0.0,0.0,0.15975,FC Ingolstadt 04,1.26027,0.0731,1.16405,1.30003,0.29495,0.00055,79434,9.01825,0.0731,14.6628,33.0,2018-02-21 19:24,
DRM,11.0,7.0,5.0,1.78137,1.59751,1.26543,38.43147,-7.2045,54.3659,47.1614,3812,15.00605,0.0,0.0,0.0,0.0002,SV Darmstadt 98,1.08157,0.0,0.36129,0.3693,0.0001,0.42435,74070,10.07235,0.0,8.9216,22.0,2018-02-21 19:24,
MSV,7.0,7.0,9.0,1.72642,1.54256,1.29091,40.12503,1.0592,49.176,50.2352,3308,10.67985,0.0,0.0,0.0,0.0791,MSV Duisburg,1.10705,0.015,1.55627,1.22934,0.0919,0.00355,74038,10.14515,0.015,13.175,34.0,2018-02-21 19:24,
NUR,5.0,5.0,12.0,1.58922,1.40536,1.3909,45.33796,20.0466,40.82495,60.87155,269,8.65405,0.0,0.0,0.0,0.13735,1. FC Nürnberg,1.20704,0.41615,1.62812,1.1333,0.67725,0.0,74077,8.3476,0.41615,16.99835,41.0,2018-02-12 21:24,
F95,5.0,4.0,13.0,1.73233,1.54847,1.1384,36.35646,6.8441,41.9932,48.8373,9707,9.7514,0.0,0.0,0.0,0.16875,Fortuna Düsseldorf,0.95454,0.2531,1.72193,0.92792,0.50515,0.0,79413,7.43235,0.2531,16.81625,43.0,2018-02-12 21:24,
FUR,11.0,5.0,6.0,1.59779,1.41393,1.00483,35.68887,-12.24105,47.3595,35.11845,3070,15.40935,0.0,0.0,0.0,0.00035,SpVgg Greuther Fürth,0.82097,0.0,0.52414,0.47916,0.00025,0.3535,74064,8.77475,0.0,9.8159,23.0,2018-02-12 21:24,
HOL,4.0,9.0,9.0,1.70619,1.52233,1.26474,39.91365,12.4154,45.20535,57.62075,7884,8.22315,0.0,0.0,0.0,0.123,Holstein Kiel,1.08088,0.06995,1.60167,1.14756,0.20495,0.0005,74074,12.3567,0.06995,13.42015,36.0,2018-02-12 21:24,
ERZ,10.0,6.0,6.0,1.90027,1.71641,0.91023,27.79059,-19.5961,51.94485,32.34875,3849,15.77605,0.0,0.0,0.0,0.00015,Erzgebirge Aue,0.72637,0.0,0.28003,0.22223,0.0,0.56985,74059,9.4472,0.0,8.77675,24.0,2018-02-12 21:24,
FCH,9.0,5.0,8.0,1.96847,1.78461,1.21433,33.7352,-9.3259,57.77375,48.44785,6418,14.0531,0.0,0.0,0.0,0.00875,1. FC Heidenheim 1846,1.03047,0.00115,1.65125,1.27645,0.008,0.0892,78229,8.2835,0.00115,11.6634,29.0,2018-02-12 21:24,
DRES,10.0,5.0,7.0,1.72948,1.54562,1.20642,38.05395,-4.34025,49.551,45.21075,7017,14.39705,0.0,0.0,0.0,0.00545,Dynamo Dresden,1.02256,0.00045,1.3947,1.26438,0.00475,0.12325,79405,8.3818,0.00045,11.22115,26.0,2018-02-12 21:24,
SVS,8.0,5.0,9.0,1.42967,1.24581,0.99974,39.06488,5.5667,32.3321,37.8988,6392,12.16925,0.0,0.0,0.0,0.04195,SV Sandhausen,0.81588,0.0079,1.22235,0.95268,0.0419,0.00935,74085,8.8263,0.0079,13.00445,32.0,2018-02-12 21:24,
STP,8.0,7.0,7.0,1.73994,1.55608,1.10823,35.4751,-14.1372,50.1574,36.0202,270,12.711,0.0,0.0,0.0,0.0064,FC St. Pauli,0.92437,0.00085,1.45136,1.2108,0.00595,0.1106,74068,10.51735,0.00085,10.77165,28.0,2018-02-12 21:24,
FCK,11.0,6.0,4.0,1.77407,1.5902,1.03728,33.09629,-18.76045,53.0905,34.33005,130,16.4372,0.0,0.0,0.0,0.0,1. FC Kaiserslautern,0.85342,0.0,0.00133,0.00064,0.0,0.7184,74037,9.78645,0.0,7.77635,18.0,2018-02-12 21:24,
EBS,6.0,11.0,5.0,1.53452,1.35066,1.13418,40.28121,1.4173,39.012,40.4293,3067,10.3207,0.0,0.0,0.0,0.00515,Eintracht Braunschweig,0.95032,0.00015,1.25857,1.24049,0.0047,0.12105,74075,14.6358,0.00015,9.0435,26.0,2018-02-12 21:24,
FCU,7.0,7.0,8.0,1.69035,1.50648,1.3956,43.31052,11.80105,45.90755,57.7086,598,10.50865,0.0,0.0,0.0,0.08425,1. FC Union Berlin,1.21174,0.01795,1.51618,1.33148,0.0967,0.0056,74058,10.3186,0.01795,13.17275,31.0,2018-02-12 21:24,
JAH,9.0,3.0,10.0,1.73376,1.5499,1.33874,41.0986,6.85725,45.5617,52.41895,11017,12.90535,0.0,0.0,0.0,0.08715,Jahn Regensburg,1.15488,0.02505,1.55747,1.26044,0.1086,0.00385,79423,6.3552,0.02505,14.73945,33.0,2018-02-12 21:24,
DSC,7.0,7.0,8.0,1.68932,1.50546,1.32231,41.62052,4.3465,47.29555,51.64205,2506,10.79795,0.0,0.0,0.0,0.05625,Arminia Bielefeld,1.13845,0.01495,1.50315,1.29087,0.069,0.00925,74043,10.34115,0.01495,12.8609,31.0,2018-02-12 21:24,
BOC,10.0,5.0,7.0,1.62478,1.44092,1.03666,35.95831,-8.7783,41.96805,33.18975,121,14.5857,0.0,0.0,0.0,0.00275,VfL Bochum,0.85279,5e-05,1.29417,1.11076,0.00185,0.17295,74055,8.65345,5e-05,10.76085,26.0,2018-02-12 21:24,
ING,7.0,6.0,9.0,1.23185,1.04799,1.4811,55.6185,18.02465,34.144,52.16865,6367,9.38355,0.0,0.0,0.0,0.1796,FC Ingolstadt 04,1.29724,0.15795,1.19296,1.29627,0.43245,0.00015,79434,9.2099,0.15795,15.40655,33.0,2018-02-12 21:24,
DRM,9.0,7.0,5.0,1.74317,1.55931,1.30843,40.19998,-3.09045,52.8352,49.74475,3812,13.5104,0.0,0.0,0.0,0.00345,SV Darmstadt 98,1.12457,0.0002,1.40337,1.41151,0.00335,0.2057,74070,10.5824,0.0002,9.9072,22.0,2018-02-12 21:24,
MSV,6.0,7.0,9.0,1.70344,1.51957,1.29862,40.77271,2.95015,47.69275,50.6429,3308,10.07785,0.0,0.0,0.0,0.08925,MSV Duisburg,1.11475,0.03415,1.54237,1.2135,0.1285,0.00205,74038,10.406,0.03415,13.51615,34.0,2018-02-12 21:24,
NUR,5.0,4.0,12.0,1.62508,1.44122,1.42673,45.40286,20.0951,42.77695,62.87205,269,9.03415,0.0,0.0,0.0,0.15045,1. FC Nürnberg,1.24286,0.35575,1.65339,1.17881,0.63655,0.0,74077,7.5764,0.35575,17.38945,40.0,2018-02-05 21:24,
F95,4.0,4.0,13.0,1.65371,1.46985,1.15606,38.35073,9.3842,39.7555,49.1397,9707,8.96265,0.0,0.0,0.0,0.1682,Fortuna Düsseldorf,0.97219,0.30695,1.65835,0.92081,0.56975,0.0,79413,7.7676,0.30695,17.26975,43.0,2018-02-05 21:24,
FUR,11.0,5.0,5.0,1.61429,1.43043,1.01763,35.68535,-12.98635,48.67795,35.6916,3070,15.7243,0.0,0.0,0.0,0.00025,SpVgg Greuther Fürth,0.83377,5e-05,0.33399,0.32192,0.0002,0.4185,74064,9.0181,5e-05,9.2576,20.0,2018-02-05 21:24,
HOL,3.0,9.0,9.0,1.60502,1.42116,1.25971,41.88231,15.4816,42.4604,57.942,7884,7.2929,0.0,0.0,0.0,0.1579,Holstein Kiel,1.07585,0.10285,1.51164,1.10847,0.2839,5e-05,74074,12.7334,0.10285,13.9737,36.0,2018-02-05 21:24,
ERZ,10.0,5.0,6.0,1.93719,1.75333,0.94575,28.0235,-20.188,53.9762,33.7882,3849,16.27825,0.0,0.0,0.0,0.0002,Erzgebirge Aue,0.76189,0.0,0.32527,0.22571,0.0001,0.51495,74059,8.6612,0.0,9.06055,23.0,2018-02-05 21:24,
FCH,8.0,5.0,8.0,1.95101,1.76715,1.2564,35.01194,-7.1201,57.40455,50.28445,6418,13.38445,0.0,0.0,0.0,0.0155,1. FC Heidenheim 1846,1.07254,0.00245,1.63367,1.29744,0.01395,0.04795,78229,8.52275,0.00245,12.0928,29.0,2018-02-05 21:24,
