code,current_losses,current_ties,current_wins,d_rating,global_d,global_o,global_rating,goal_diff,goals_against,goals_scored,id,losses,make_champs,make_europa,make_playoffs,name,o_rating,position_1,promoted,relegated,sdr_id,ties,win_league,wins,current_points,last_updated,group
UFA,7.0,6.0,7.0,0.9607,0.84525,1.26246,55.51803,-0.72235,32.09755,31.3752,17368,10.34205,0.00205,0.0,0.0,FC Ufa,1.14702,0.0,0.0,0.001,87548,8.85135,0.0,10.8066,27.0,2018-02-13 19:09,
LOK,3.0,3.0,14.0,0.85471,0.73927,1.7126,68.20858,21.47695,24.3015,45.77845,442,5.51765,0.9199,0.0,0.0,Lokomotiv Moscow,1.59716,0.60975,0.0,0.0,74346,5.7893,0.60975,18.69305,45.0,2018-02-13 19:09,
TER,8.0,5.0,7.0,1.19239,1.07695,1.38894,52.7766,-4.7119,38.8401,34.1282,2991,11.9006,0.00045,0.0,0.0,Terek Grozny,1.2735,0.0,0.0,0.00495,81127,7.60215,0.0,10.49725,26.0,2018-02-13 19:09,
FT,10.0,5.0,5.0,1.67168,1.55624,1.17728,37.14441,-24.32605,52.01825,27.6922,17822,15.31095,0.0,0.0,0.0,FC Tosno,1.06184,0.0,0.0,0.39285,109394,7.4366,0.0,7.25245,20.0,2018-02-13 19:09,
SPM,3.0,7.0,10.0,1.07589,0.96045,2.13866,70.64996,23.3763,32.9766,56.3529,1941,4.9749,0.72095,0.0,0.0,Spartak Moscow,2.02322,0.17555,0.0,0.0,74345,9.1009,0.17555,15.9242,37.0,2018-02-13 19:09,
ROS,7.0,7.0,6.0,0.95561,0.84017,1.18023,53.57526,-1.3478,28.0856,26.7378,3852,10.9153,0.00035,0.0,0.0,Rostov,1.06479,0.0,0.0,0.0064,74350,9.8961,0.0,9.1886,25.0,2017-12-11 18:25,
CKA,12.0,6.0,2.0,1.87084,1.7554,1.1708,33.25688,-32.0343,57.1664,25.1321,18737,18.08275,0.0,0.0,0.0,Energiya Khabarovsk,1.05536,0.0,0.0,0.96885,79989,8.08595,0.0,3.8313,12.0,2017-12-11 18:25,
DINA,8.0,7.0,5.0,1.07392,0.95848,1.26932,52.7908,-3.52575,32.6571,29.13135,596,12.17505,5e-05,0.0,0.0,Dinamo Moscow,1.15388,0.0,0.0,0.05325,74348,9.78815,0.0,8.0368,22.0,2017-12-11 18:25,
AMK,9.0,6.0,5.0,1.02638,0.91094,0.98683,46.56461,-10.4868,30.55925,20.07245,3791,13.3329,0.0,0.0,0.0,Amkar Perm,0.87138,0.0,0.0,0.12205,74354,9.0337,0.0,7.6334,21.0,2017-12-11 18:25,
URL,5.0,10.0,5.0,1.14209,1.02665,1.38649,53.9394,-0.4311,34.3992,33.9681,15582,8.71865,0.0004,0.0,0.0,Ural Sverdlovsk Oblast,1.27105,0.0,0.0,0.00885,79979,12.75265,0.0,8.5287,25.0,2017-12-11 18:25,
KRA,6.0,3.0,11.0,1.07647,0.96103,1.79016,64.29587,13.5294,33.89965,47.42905,11336,8.77215,0.29975,0.0,0.0,FC Krasnodar,1.67472,0.0351,0.0,0.0,81417,5.48805,0.0351,15.7398,36.0,2017-12-11 18:25,
RUB,9.0,5.0,6.0,0.88207,0.76662,1.17744,55.45691,3.2279,26.57065,29.79855,3851,12.3161,0.0001,0.0,0.0,Rubin Kazan,1.06199,0.0,0.0,0.01915,74355,8.21815,0.0,9.46575,23.0,2017-12-11 18:25,
ZEN,3.0,7.0,10.0,0.81218,0.69674,1.7799,70.54967,26.0056,20.86615,46.87175,2533,5.0284,0.6379,0.0,0.0,Zenit St Petersburg,1.66446,0.12865,0.0,0.0,74349,9.51895,0.12865,15.45265,37.0,2017-12-11 18:25,
ANZ,11.0,4.0,5.0,1.54565,1.43021,1.37698,44.48002,-22.60105,55.5501,32.94905,593,16.17855,0.0,0.0,0.0,Anzhi Makhachkala,1.26153,0.0,0.0,0.4009,95455,6.3082,0.0,7.51325,19.0,2017-12-11 18:25,
CSKA,5.0,5.0,10.0,0.81989,0.70445,1.8161,71.02143,18.76085,24.9407,43.70155,1963,6.9939,0.41915,0.0,0.0,CSKA Moscow,1.70065,0.0513,0.0,0.0,74347,7.52605,0.0513,15.48005,35.0,2017-12-11 18:25,
TUL,9.0,4.0,7.0,1.15151,1.03607,1.18323,48.70232,-6.11095,35.2852,29.17425,17495,13.27355,0.0001,0.0,0.0,FC Arsenal Tula,1.06779,0.0,0.0,0.0158,108342,6.9133,0.0,9.81315,25.0,2017-12-11 18:25,
UFA,7.0,6.0,7.0,0.9607,0.84525,1.26246,55.51803,-0.78485,32.0681,31.28325,17368,10.34245,0.0021,0.0,0.0,FC Ufa,1.14702,0.0,0.0,0.00085,87548,8.87455,0.0,10.783,27.0,2017-12-11 18:25,
LOK,3.0,3.0,14.0,0.85471,0.73927,1.7126,68.20858,21.49355,24.24695,45.7405,442,5.49805,0.9215,0.0,0.0,Lokomotiv Moscow,1.59716,0.60975,0.0,0.0,74346,5.80035,0.60975,18.7016,45.0,2017-12-11 18:25,
TER,8.0,5.0,7.0,1.19239,1.07695,1.38894,52.7766,-4.7641,38.9341,34.17,2991,11.90205,0.0005,0.0,0.0,Terek Grozny,1.2735,0.0,0.0,0.0044,81127,7.6294,0.0,10.46855,26.0,2017-12-11 18:25,
FT,10.0,5.0,5.0,1.67168,1.55624,1.17728,37.14441,-24.30615,51.9803,27.67415,17822,15.3068,0.0,0.0,0.0,FC Tosno,1.06184,0.0,0.0,0.3995,109394,7.43995,0.0,7.25325,20.0,2017-12-11 18:25,
SPM,3.0,7.0,10.0,1.07589,0.96045,2.13866,70.64996,23.37555,32.90415,56.2797,1941,4.97695,0.7181,0.0,0.0,Spartak Moscow,2.02322,0.1752,0.0,0.0,74345,9.0993,0.1752,15.92375,37.0,2017-12-11 18:25,
ROS,7.0,7.0,5.0,0.99679,0.88135,1.18005,52.49959,-2.50105,29.1824,26.68135,3852,11.284,5e-05,0.0,0.0,Rostov,1.06461,0.0,0.0,0.03285,74350,10.22195,0.0,8.49405,22.0,2017-12-06 21:36,
CKA,11.0,6.0,2.0,1.79708,1.68164,1.14207,33.92352,-30.4846,54.97895,24.49435,18737,17.60195,0.0,0.0,0.0,Energiya Khabarovsk,1.02663,0.0,0.0,0.95625,79989,8.40615,0.0,3.9919,12.0,2017-12-06 21:36,
DINA,8.0,7.0,4.0,1.12385,1.0084,1.25222,51.12408,-5.6385,34.0905,28.452,596,12.5762,0.0,0.0,0.0,Dinamo Moscow,1.13678,0.0,0.0,0.15495,74348,10.0042,0.0,7.4196,19.0,2017-12-06 21:36,
AMK,8.0,6.0,5.0,0.94597,0.83053,0.98228,48.50487,-7.89715,27.77825,19.8811,3791,12.4773,0.0,0.0,0.0,Amkar Perm,0.86684,0.0,0.0,0.0857,74354,9.45885,0.0,8.06385,21.0,2017-12-06 21:36,
URL,5.0,9.0,5.0,1.13214,1.0167,1.40759,54.68026,0.36765,34.1001,34.46775,15582,8.8646,0.0017,0.0,0.0,Ural Sverdlovsk Oblast,1.29215,5e-05,0.0,0.0086,79979,12.04765,5e-05,9.08775,24.0,2017-12-06 21:36,
KRA,6.0,3.0,10.0,1.07127,0.95583,1.67663,62.12253,10.53395,33.7926,44.32655,11336,9.24185,0.2046,0.0,0.0,FC Krasnodar,1.56119,0.02135,0.0,0.0,81417,5.8967,0.02135,14.86145,33.0,2017-12-06 21:36,
RUB,9.0,5.0,5.0,0.85645,0.74101,1.12835,54.87465,2.2361,25.7521,27.9882,3851,12.4356,0.00015,0.0,0.0,Rubin Kazan,1.0129,0.0,0.0,0.04655,74355,8.5294,0.0,9.035,20.0,2017-12-06 21:36,
ZEN,3.0,6.0,10.0,0.86149,0.74605,1.82775,70.21193,26.25595,22.48495,48.7409,2533,5.3753,0.712,0.0,0.0,Zenit St Petersburg,1.71231,0.19995,0.0,0.0,74349,8.7349,0.19995,15.8898,36.0,2017-12-06 21:36,
ANZ,10.0,4.0,5.0,1.52462,1.40918,1.43268,46.22715,-20.30425,54.90385,34.5996,593,15.5127,0.0,0.0,0.0,Anzhi Makhachkala,1.31724,0.0,0.0,0.31785,95455,6.55605,0.0,7.93125,19.0,2017-12-06 21:36,
CSKA,4.0,5.0,10.0,0.76469,0.64925,1.89512,73.76109,23.26055,22.83105,46.0916,1963,6.10685,0.6887,0.0,0.0,CSKA Moscow,1.77968,0.1725,0.0,0.0,74347,7.67105,0.1725,16.2221,35.0,2017-12-06 21:36,
TUL,9.0,3.0,7.0,1.17122,1.05578,1.17372,47.98088,-6.9698,35.95255,28.98275,17495,13.8505,0.0003,0.0,0.0,FC Arsenal Tula,1.05828,0.0,0.0,0.029,108342,6.1727,0.0,9.9768,24.0,2017-12-06 21:36,
UFA,6.0,6.0,7.0,0.96053,0.84509,1.30888,56.66046,0.5123,31.95875,32.47105,17368,9.6364,0.0093,0.0,0.0,FC Ufa,1.19344,0.0005,0.0,0.00075,87548,9.1674,0.0005,11.1962,27.0,2017-12-06 21:36,
LOK,3.0,3.0,13.0,0.8641,0.74865,1.65642,66.86133,20.1173,24.22095,44.33825,442,5.74885,0.8809,0.0,0.0,Lokomotiv Moscow,1.54098,0.51155,0.0,0.0,74346,6.0587,0.51155,18.19245,42.0,2017-12-06 21:36,
TER,8.0,4.0,7.0,1.25515,1.13971,1.45964,52.93431,-5.2105,40.98865,35.77815,2991,12.3974,0.00245,0.0,0.0,Terek Grozny,1.3442,0.0,0.0,0.0082,81127,6.81685,0.0,10.78575,25.0,2017-12-06 21:36,
FT,9.0,5.0,5.0,1.62448,1.50904,1.17012,37.90538,-22.89655,50.3823,27.48575,17822,14.824,0.0,0.0,0.0,FC Tosno,1.05468,0.0,0.0,0.3593,109394,7.71835,0.0,7.45765,20.0,2017-12-06 21:36,
SPM,3.0,7.0,9.0,1.13296,1.01752,2.03489,67.5779,18.6186,34.99585,53.61445,1941,5.61715,0.49985,0.0,0.0,Spartak Moscow,1.91945,0.0941,0.0,0.0,74345,9.4378,0.0941,14.94505,34.0,2017-12-06 21:36,
ROS,6.0,7.0,5.0,0.94205,0.82661,1.2265,55.1084,0.5014,27.38025,27.88165,3852,10.3142,0.003,0.0,0.0,Rostov,1.11105,0.0001,0.0,0.0152,74350,10.6417,0.0001,9.0441,22.0,2017-11-27 18:35,
CKA,10.0,6.0,2.0,1.69233,1.57689,1.19407,37.14346,-25.57515,51.49565,25.9205,18737,16.78005,0.0,0.0,0.0,Energiya Khabarovsk,1.07863,0.0,0.0,0.8831,79989,8.79265,0.0,4.4273,12.0,2017-11-27 18:35,
DINA,8.0,7.0,3.0,1.172,1.05655,1.19252,48.44304,-8.66955,35.3213,26.65175,596,13.13275,0.0,0.0,0.0,Dinamo Moscow,1.07708,0.0,0.0,0.2962,74348,10.36145,0.0,6.5058,16.0,2017-11-27 18:35,
AMK,7.0,6.0,5.0,0.82909,0.71365,1.01389,52.52917,-3.55145,24.02525,20.4738,3791,11.3727,0.00095,0.0,0.0,Amkar Perm,0.89845,0.0,0.0,0.0328,74354,10.05635,0.0,8.57095,21.0,2017-11-27 18:35,
URL,4.0,9.0,5.0,1.12218,1.00674,1.39069,54.52726,0.02585,33.5683,33.59415,15582,8.52065,0.00765,0.0,0.0,Ural Sverdlovsk Oblast,1.27525,0.0002,0.0,0.0071,79979,12.3906,0.0002,9.08875,24.0,2017-11-27 18:35,
KRA,6.0,3.0,9.0,1.01909,0.90365,1.60771,61.95636,10.36945,31.86545,42.2349,11336,9.35855,0.22185,0.0,0.0,FC Krasnodar,1.49227,0.0297,0.0,0.0,81417,6.28105,0.0297,14.3604,30.0,2017-11-27 18:35,
RUB,8.0,5.0,5.0,0.8695,0.75406,1.16476,55.46938,2.5481,26.067,28.6151,3851,11.9509,0.00085,0.0,0.0,Rubin Kazan,1.04932,0.0,0.0,0.03235,74355,8.8523,0.0,9.1968,20.0,2017-11-27 18:35,
ZEN,3.0,6.0,9.0,0.84854,0.7331,1.81435,70.28384,26.4543,21.6911,48.1454,2533,5.43895,0.7345,0.0,0.0,Zenit St Petersburg,1.6989,0.2407,0.0,0.0,74349,9.0272,0.2407,15.53385,33.0,2017-11-27 18:35,
ANZ,10.0,4.0,4.0,1.59307,1.47763,1.34936,42.83287,-25.109,56.5095,31.4005,593,16.0533,0.0,0.0,0.0,Anzhi Makhachkala,1.23392,0.0,0.0,0.4951,95455,6.8141,0.0,7.1326,16.0,2017-11-27 18:35,
CSKA,4.0,5.0,9.0,0.78004,0.6646,1.7048,69.95032,16.7489,23.245,39.9939,1963,6.46215,0.60755,0.0,0.0,CSKA Moscow,1.58936,0.13445,0.0,0.0,74347,8.1102,0.13445,15.42765,32.0,2017-11-27 18:35,
TUL,8.0,3.0,7.0,1.19906,1.08362,1.23698,48.91498,-5.8567,36.5406,30.6839,17495,13.2048,0.0028,0.0,0.0,FC Arsenal Tula,1.12154,0.0001,0.0,0.01885,108342,6.4095,0.0001,10.3857,24.0,2017-11-27 18:35,
UFA,6.0,6.0,6.0,0.99423,0.87879,1.17263,52.37447,-4.095,32.7779,28.6829,17368,10.21305,0.00575,0.0,0.0,FC Ufa,1.05719,0.00015,0.0,0.0071,87548,9.69405,0.00015,10.0929,24.0,2017-11-27 18:35,
LOK,3.0,3.0,12.0,0.89704,0.78159,1.67584,66.41764,19.18845,25.0974,44.28585,442,6.04225,0.86585,0.0,0.0,Lokomotiv Moscow,1.5604,0.47675,0.0,0.0,74346,6.4002,0.47675,17.55755,39.0,2017-11-27 18:35,
TER,7.0,4.0,7.0,1.19623,1.08079,1.39867,52.91404,-5.26915,38.94995,33.6808,2991,11.9429,0.00825,0.0,0.0,Terek Grozny,1.28322,0.0002,0.0,0.0078,81127,7.19985,0.0002,10.85725,25.0,2017-11-27 18:35,
FT,8.0,5.0,5.0,1.4618,1.34636,1.2047,42.13165,-16.43935,44.55765,28.1183,17822,14.05445,0.0,0.0,0.0,FC Tosno,1.08926,0.0,0.0,0.2044,109394,8.10345,0.0,7.8421,20.0,2017-11-27 18:35,
SPM,3.0,7.0,8.0,1.12343,1.00799,2.1032,68.99053,18.7289,35.8642,54.5931,1941,5.74215,0.541,0.0,0.0,Spartak Moscow,1.98776,0.11765,0.0,0.0,74345,9.69775,0.11765,14.5601,31.0,2017-11-27 18:35,
ROS,6.0,7.0,4.0,0.9844,0.86896,1.20949,53.57243,-1.7359,28.61665,26.88075,3852,10.7503,0.00345,0.0,0.0,Rostov,1.09405,0.0001,0.0,0.04575,74350,10.91495,0.0001,8.33475,19.0,2017-11-22 18:53,
CKA,9.0,6.0,2.0,1.69082,1.57538,1.1907,37.09217,-25.42885,51.1309,25.70205,18737,16.3432,0.0,0.0,0.0,Energiya Khabarovsk,1.07526,0.0,0.0,0.83405,79989,9.0507,0.0,4.6061,12.0,2017-11-22 18:53,
DINA,7.0,7.0,3.0,1.10332,0.98788,1.16037,49.29707,-7.70585,33.2554,25.54955,596,12.41685,0.00015,0.0,0.0,Dinamo Moscow,1.04492,0.0,0.0,0.2306,74348,10.88845,0.0,6.6947,16.0,2017-11-22 18:53,
AMK,7.0,6.0,4.0,0.80184,0.6864,0.95614,51.65408,-4.5237,23.1084,18.5847,3791,11.5972,0.001,0.0,0.0,Amkar Perm,0.8407,5e-05,0.0,0.08255,74354,10.59315,5e-05,7.80965,18.0,2017-11-22 18:53,
URL,3.0,9.0,5.0,1.13271,1.01727,1.46484,55.99405,1.8257,33.77985,35.60555,15582,7.703,0.0366,0.0,0.0,Ural Sverdlovsk Oblast,1.3494,0.00155,0.0,0.0041,79979,12.60845,0.00155,9.68855,24.0,2017-11-22 18:53,
KRA,6.0,3.0,8.0,1.08283,0.96739,1.62057,60.66104,8.2764,33.98025,42.25665,11336,9.98,0.1724,0.0,0.0,FC Krasnodar,1.50513,0.01515,0.0,0.0001,81417,6.546,0.01515,13.474,27.0,2017-11-22 18:53,
RUB,7.0,5.0,5.0,0.8698,0.75436,1.22299,56.9449,4.2317,25.8304,30.0621,3851,11.1204,0.0089,0.0,0.0,Rubin Kazan,1.10755,5e-05,0.0,0.0174,74355,9.16465,5e-05,9.71495,20.0,2017-11-22 18:53,
ZEN,2.0,6.0,9.0,0.77512,0.65968,1.8724,73.118,29.8994,19.16275,49.06215,2533,4.49405,0.8896,0.0,0.0,Zenit St Petersburg,1.75696,0.4376,0.0,0.0,74349,9.24015,0.4376,16.2658,33.0,2017-11-22 18:53,
ANZ,9.0,4.0,4.0,1.57112,1.45568,1.40001,44.477,-22.9911,55.63115,32.64005,593,15.4051,5e-05,0.0,0.0,Anzhi Makhachkala,1.28457,0.0,0.0,0.3687,95455,7.0907,0.0,7.5042,16.0,2017-11-22 18:53,
CSKA,4.0,5.0,8.0,0.82845,0.71301,1.70525,68.72853,15.0743,24.62795,39.70225,1963,6.9207,0.5458,0.0,0.0,CSKA Moscow,1.5898,0.08255,0.0,0.0001,74347,8.46195,0.08255,14.61735,29.0,2017-11-22 18:53,
TUL,7.0,3.0,7.0,1.08607,0.97063,1.19655,50.65621,-3.801,32.98265,29.18165,17495,12.2281,0.0146,0.0,0.0,FC Arsenal Tula,1.08111,0.0003,0.0,0.0097,108342,6.9086,0.0003,10.8633,24.0,2017-11-22 18:53,
UFA,5.0,6.0,6.0,0.9512,0.83576,1.16564,53.31424,-2.9702,31.24285,28.27265,17368,9.47095,0.02,0.0,0.0,FC Ufa,1.0502,0.00075,0.0,0.00415,87548,10.10815,0.00075,10.4209,24.0,2017-11-22 18:53,
LOK,3.0,3.0,11.0,0.87818,0.76274,1.66672,66.71075,19.29525,24.5687,43.86395,442,6.1603,0.8711,0.0,0.0,Lokomotiv Moscow,1.55128,0.3981,0.0,0.0,74346,6.66505,0.3981,17.17465,36.0,2017-11-22 18:53,
TER,7.0,4.0,6.0,1.18864,1.0732,1.34758,51.88023,-6.6235,38.6744,32.0509,2991,12.329,0.00825,0.0,0.0,Terek Grozny,1.23214,0.00015,0.0,0.0243,81127,7.5861,0.00015,10.0849,22.0,2017-11-22 18:53,
FT,8.0,5.0,4.0,1.41313,1.29769,1.09881,40.51946,-17.94935,42.8079,24.85855,17822,14.51815,0.0001,0.0,0.0,FC Tosno,0.98337,0.0,0.0,0.3785,109394,8.5469,0.0,6.93495,17.0,2017-11-22 18:53,
SPM,3.0,7.0,7.0,1.14145,1.02601,2.00265,66.80499,15.1267,36.4393,51.566,1941,6.33995,0.428,0.0,0.0,Spartak Moscow,1.88721,0.06365,0.0,0.0,74345,10.07155,0.06365,13.5885,28.0,2017-11-22 18:53,
ROS,6.0,6.0,4.0,1.0185,0.90306,1.27051,54.22436,-1.08325,29.54915,28.4659,3852,10.93645,0.0084,0.0,0.0,Rostov,1.15507,0.0001,0.0,0.054,74350,10.1649,0.0001,8.89865,18.0,2017-11-05 17:56,
CKA,8.0,6.0,2.0,1.59273,1.47729,1.10782,37.01201,-24.09425,47.6827,23.58845,18737,15.8937,0.0,0.0,0.0,Energiya Khabarovsk,0.99238,0.0,0.0,0.82825,79989,9.44155,0.0,4.66475,12.0,2017-11-05 17:56,
DINA,7.0,6.0,3.0,1.10086,0.98542,1.17079,49.62738,-7.054,33.00725,25.95325,596,12.6437,0.00055,0.0,0.0,Dinamo Moscow,1.05535,0.0,0.0,0.24605,74348,10.2121,0.0,7.1442,15.0,2017-11-05 17:56,
AMK,7.0,5.0,4.0,0.852,0.73656,0.98703,51.14924,-5.21475,24.59035,19.3756,3791,12.1705,0.00165,0.0,0.0,Amkar Perm,0.87159,0.0,0.0,0.1307,74354,9.8537,0.0,7.9758,17.0,2017-11-05 17:56,
URL,2.0,9.0,5.0,1.0782,0.96276,1.52191,58.62392,5.16265,32.03255,37.1952,15582,6.7515,0.10315,0.0,0.0,Ural Sverdlovsk Oblast,1.40646,0.0114,0.0,0.00315,79979,12.93355,0.0114,10.31495,24.0,2017-11-05 17:56,
KRA,5.0,3.0,8.0,0.98135,0.8659,1.65334,63.85044,13.5378,29.8627,43.4005,11336,8.8413,0.40765,0.0,0.0,FC Krasnodar,1.5379,0.07845,0.0,5e-05,81417,6.81335,0.07845,14.34535,27.0,2017-11-05 17:56,
RUB,7.0,4.0,5.0,0.92338,0.80794,1.27081,56.70386,3.7484,27.57675,31.32515,3851,11.64975,0.01845,0.0,0.0,Rubin Kazan,1.15537,0.0008,0.0,0.03015,74355,8.35485,0.0008,9.9954,19.0,2017-11-05 17:56,
ZEN,2.0,6.0,8.0,0.80247,0.68703,1.72122,69.69303,23.99495,20.0768,44.07175,2533,4.908,0.8097,0.0,0.0,Zenit St Petersburg,1.60578,0.3717,0.0,0.0,74349,9.68895,0.3717,15.40305,30.0,2017-11-05 17:56,
ANZ,8.0,4.0,4.0,1.60829,1.49285,1.47248,45.35937,-22.22555,56.70945,34.4839,593,14.8452,0.0004,0.0,0.0,Anzhi Makhachkala,1.35704,0.0,0.0,0.33825,95455,7.32265,0.0,7.83215,16.0,2017-11-05 17:56,
CSKA,4.0,5.0,7.0,0.76555,0.6501,1.59188,68.10601,13.2287,22.6826,35.9113,1963,7.0586,0.4763,0.0,0.0,CSKA Moscow,1.47644,0.0884,0.0,0.0,74347,8.9567,0.0884,13.9847,26.0,2017-11-05 17:56,
TUL,7.0,2.0,7.0,1.13327,1.01783,1.25813,51.03947,-3.5244,34.42635,30.90195,17495,12.5429,0.0306,0.0,0.0,FC Arsenal Tula,1.14269,0.002,0.0,0.01545,108342,6.12965,0.002,11.32745,23.0,2017-11-05 17:56,
UFA,5.0,6.0,5.0,0.99629,0.88085,1.1138,50.78341,-6.3474,32.9095,26.5621,17368,10.13395,0.0139,0.0,0.0,FC Ufa,0.99836,0.00065,0.0,0.0279,87548,10.4318,0.00065,9.43425,21.0,2017-11-05 17:56,
LOK,3.0,3.0,10.0,0.93457,0.81913,1.70354,66.03237,18.5133,26.55825,45.07155,442,6.5511,0.8202,0.0,0.0,Lokomotiv Moscow,1.5881,0.39615,0.0,0.0,74346,6.8297,0.39615,16.6192,33.0,2017-11-05 17:56,
TER,7.0,3.0,6.0,1.20001,1.08457,1.34493,51.54284,-7.00775,38.85725,31.8495,2991,12.75815,0.01245,0.0,0.0,Terek Grozny,1.22949,0.00055,0.0,0.0429,81127,6.8935,0.00055,10.34835,21.0,2017-11-05 17:56,
FT,7.0,5.0,4.0,1.2845,1.16906,1.13046,44.19981,-11.8774,37.8832,26.0058,17822,13.6103,0.00045,0.0,0.0,FC Tosno,1.01502,0.0,0.0,0.28255,109394,8.93915,0.0,7.45055,17.0,2017-11-05 17:56,
SPM,3.0,7.0,6.0,1.15635,1.0409,1.90106,64.57258,10.24295,37.35095,47.5939,1941,7.0083,0.29615,0.0,0.0,Spartak Moscow,1.78562,0.0498,0.0,0.0006,74345,10.4271,0.0498,12.5646,25.0,2017-11-05 17:56,
ROS,5.0,6.0,4.0,1.02924,0.9138,1.32347,55.24607,0.18625,29.66615,29.8524,3852,10.2341,0.02255,0.0,0.0,Rostov,1.20803,0.0007,0.0,0.03365,74350,10.46325,0.0007,9.30265,18.0,2017-11-01 21:41,
CKA,7.0,6.0,2.0,1.55382,1.43838,1.11281,37.92101,-22.5443,45.99885,23.45455,18737,15.1363,5e-05,0.0,0.0,Energiya Khabarovsk,0.99737,0.0,0.0,0.7247,79989,9.8033,0.0,5.0604,12.0,2017-11-01 21:41,
DINA,7.0,5.0,3.0,1.07255,0.95711,1.09251,48.28182,-8.36805,31.687,23.31895,596,13.29035,0.0007,0.0,0.0,Dinamo Moscow,0.97707,0.0,0.0,0.27685,74348,9.63945,0.0,7.0702,14.0,2017-11-01 21:41,
AMK,6.0,5.0,4.0,0.7872,0.67175,1.00289,53.38694,-2.3799,22.11275,19.73285,3791,10.96775,0.0075,0.0,0.0,Amkar Perm,0.88745,0.0002,0.0,0.05615,74354,10.29165,0.0002,8.7406,17.0,2017-11-01 21:41,
URL,2.0,8.0,5.0,0.9988,0.88336,1.48835,59.86079,6.51935,29.38985,35.9092,15582,6.70265,0.16965,0.0,0.0,Ural Sverdlovsk Oblast,1.37291,0.01735,0.0,0.002,79979,12.34645,0.01735,10.9509,23.0,2017-11-01 21:41,
KRA,5.0,3.0,7.0,0.97965,0.86421,1.5671,62.07421,10.6321,29.63985,40.27195,11336,9.31955,0.2908,0.0,0.0,FC Krasnodar,1.45165,0.0369,0.0,0.00075,81417,7.22555,0.0369,13.4549,24.0,2017-11-01 21:41,
RUB,7.0,3.0,5.0,0.9711,0.85565,1.33509,57.01814,3.65835,29.0605,32.71885,3851,12.0677,0.02875,0.0,0.0,Rubin Kazan,1.21965,0.00125,0.0,0.0291,74355,7.5878,0.00125,10.3445,18.0,2017-11-01 21:41,
ZEN,2.0,5.0,8.0,0.85699,0.74155,1.80562,69.91532,24.2768,21.46175,45.73855,2533,5.2685,0.8324,0.0,0.0,Zenit St Petersburg,1.69018,0.35175,0.0,0.0,74349,8.9034,0.35175,15.8281,29.0,2017-11-01 21:41,
ANZ,8.0,4.0,3.0,1.63238,1.51694,1.38429,42.83205,-25.45445,57.1737,31.71925,593,15.7218,0.00015,0.0,0.0,Anzhi Makhachkala,1.26885,0.0,0.0,0.557,95455,7.5929,0.0,6.6853,13.0,2017-11-01 21:41,
CSKA,4.0,4.0,7.0,0.72815,0.61271,1.5227,67.678,12.43295,21.1751,33.60805,1963,7.46115,0.48425,0.0,0.0,CSKA Moscow,1.40726,0.08485,0.0,0.0,74347,8.43865,0.08485,14.1002,25.0,2017-11-01 21:41,
TUL,7.0,2.0,6.0,1.13872,1.02328,1.2274,50.13629,-4.84125,34.3517,29.51045,17495,12.9844,0.0198,0.0,0.0,FC Arsenal Tula,1.11196,0.0011,0.0,0.04005,108342,6.47595,0.0011,10.53965,20.0,2017-11-01 21:41,
UFA,4.0,6.0,5.0,0.93779,0.82235,1.10122,51.97535,-4.41085,30.3692,25.95835,17368,9.4451,0.03135,0.0,0.0,FC Ufa,0.98578,0.00135,0.0,0.01775,87548,10.8339,0.00135,9.721,21.0,2017-11-01 21:41,
LOK,3.0,2.0,10.0,0.82852,0.71308,1.70903,68.79992,20.3489,23.67095,44.01985,442,6.4296,0.88145,0.0,0.0,Lokomotiv Moscow,1.59358,0.48005,0.0,0.0,74346,6.1974,0.48005,17.373,32.0,2017-11-01 21:41,
TER,7.0,3.0,5.0,1.25437,1.13892,1.35712,50.54203,-8.6043,40.35035,31.74605,2991,13.24925,0.0099,0.0,0.0,Terek Grozny,1.24168,0.0003,0.0,0.08585,81127,7.1838,0.0003,9.56695,18.0,2017-11-01 21:41,
FT,6.0,5.0,4.0,1.20873,1.09329,1.12873,45.92181,-9.12665,34.89735,25.7707,17822,12.74245,0.00175,0.0,0.0,FC Tosno,1.01329,0.0,0.0,0.17425,109394,9.4026,0.0,7.85495,17.0,2017-11-01 21:41,
SPM,3.0,7.0,5.0,1.14247,1.02703,1.81265,63.17813,7.67505,36.8056,44.48065,1941,7.3724,0.21895,0.0,0.0,Spartak Moscow,1.69721,0.0242,0.0,0.0019,74345,10.82785,0.0242,11.79975,22.0,2017-11-01 21:41,
ROS,5.0,5.0,4.0,0.99756,0.88212,1.2827,55.06208,0.25495,28.118,28.37295,3852,10.49525,0.03175,0.0,0.0,Rostov,1.16726,0.0011,0.0,0.0324,74350,9.8916,0.0011,9.61315,17.0,2017-10-23 18:25,
CKA,6.0,6.0,2.0,1.45061,1.33517,1.0885,39.4535,-19.1435,41.8125,22.669,18737,14.3846,0.00015,0.0,0.0,Energiya Khabarovsk,0.97306,5e-05,0.0,0.61565,79989,10.2614,5e-05,5.354,12.0,2017-10-23 18:25,
DINA,6.0,5.0,3.0,1.05498,0.93954,1.15331,50.32255,-5.71845,30.9283,25.20985,596,12.2012,0.0044,0.0,0.0,Dinamo Moscow,1.03787,0.0001,0.0,0.1571,74348,9.95145,0.0001,7.84735,14.0,2017-10-23 18:25,
