promoted,ties,points,position_1,goals_against,name,relegated,pro_rel_o,goal_diff,goals_scored,losses,code,global_d,current_wins,current_losses,wins,win_league,global_rating,sdr_id,make_europa,o_rating,id,pro_rel_d,make_champs,global_o,make_pro_rel,make_playoffs,d_rating,current_points,current_ties,current_time,last_updated
0.0,5.3287,43.5565,0.0,62.8153,Fortuna Düsseldorf,0.0,0.0009699999999999999,-17.3283,45.486999999999995,15.9287,F95,1.11018,11.0,13.0,12.7426,0.0,60.99936999999999,79413,0.0,1.29881,9707,0.0012,0.0,1.7891,0.0,0.0,1.60047,37.0,4.0,2019-04-11 01:00,2019-04-07 17:59
0.0,7.36585,38.8333,0.0,59.01225,Mainz,0.0,0.2317,-19.11075,39.9015,16.145,MNZ,1.15541,9.0,13.0,10.48915,0.0,58.84965,74062,0.0,1.24577,2950,0.37682,0.0,1.73606,0.00015,0.0,1.64569,33.0,6.0,2019-04-11 01:00,2019-04-07 17:59
0.0,9.3416,21.76745,0.0,64.31525,1. FC Nürnberg,0.92275,1.0604799999999999,-35.979,28.33625,20.51645,NUR,1.1628,3.0,17.0,4.14195,0.0,52.523630000000004,74077,0.0,0.96724,269,1.53359,0.0,1.4575200000000001,0.0948,0.0,1.6530900000000002,17.0,8.0,2019-04-11 01:00,2019-04-07 17:59
0.0,8.3974,31.3834,0.0,64.6223,FC Augsburg,0.0662,1.1727299999999998,-20.1791,44.4432,17.9406,AUG,1.24605,6.0,15.0,7.662000000000001,0.0,57.25135,74082,0.0,1.26918,3841,1.8398299999999999,0.0,1.75947,0.1796,0.0,1.7363400000000002,25.0,7.0,2019-04-11 01:00,2019-04-07 17:59
0.0,12.4423,39.19915,0.0,57.49135,SC Freiburg,0.00015,0.29778000000000004,-11.82225,45.6691,12.63875,FRE,1.1594,7.0,10.0,8.91895,0.0,59.01129,74053,0.0,1.2579799999999999,126,0.54106,0.0,1.74826,0.0002,0.0,1.64969,32.0,11.0,2019-04-11 01:00,2019-04-07 17:59
0.0,6.2662,19.2421,0.0,77.2993,Hannover 96,0.98465,1.20516,-46.0786,31.2207,23.4085,HAN,1.40309,3.0,20.0,4.3253,0.0,49.29902,74056,0.0,1.06551,2428,1.7177200000000001,0.0,1.5558,0.02045,0.0,1.89337,14.0,5.0,2019-04-11 01:00,2019-04-07 17:59
0.0,6.4404,33.2361,0.0,55.567,Schalke 04,0.02635,1.15685,-18.76,36.806999999999995,18.6277,SCH,1.01684,7.0,16.0,8.9319,0.0,62.711819999999996,74039,0.0,1.27449,133,1.63473,0.0,1.7647700000000002,0.0838,0.0,1.5071299999999999,26.0,5.0,2019-04-11 01:00,2019-04-07 17:59
0.0,7.3208,74.6795,0.1281,41.26355,Borussia Dortmund,0.0,0.00137,36.47405,77.7376,4.2263,DOR,0.67293,19.0,3.0,22.4529,0.1281,79.94502,74050,0.0,1.83198,124,0.0008699999999999999,0.99995,2.32226,0.0,0.0,1.1632200000000001,63.0,6.0,2019-04-11 01:00,2019-04-07 17:59
0.0,8.4289,65.39605,0.0002,28.7895,RB Leipzig,0.0,0.0012900000000000001,34.3119,63.1014,6.58205,RBL,0.53067,16.0,5.0,18.98905,0.0002,81.6066,91099,0.0,1.72629,11420,0.0007700000000000001,0.96185,2.21658,0.0,0.0,1.02095,55.0,7.0,2019-04-11 01:00,2019-04-07 17:59
0.0,12.2967,55.0521,0.0,47.23755,TSG Hoffenheim,0.0,0.00155,23.59915,70.8367,7.4515,HOF,0.96139,11.0,6.0,14.2518,0.0,77.2198,84341,0.0,2.0683700000000003,7911,0.00109,0.06745,2.55865,0.0,0.0,1.45167,44.0,11.0,2019-04-11 01:00,2019-04-07 17:59
0.0,8.273,61.87055,0.0,38.7596,Eintracht Frankfurt,0.0,0.0012699999999999999,27.35385,66.11345,7.86115,FRA,0.66627,15.0,6.0,17.86585,0.0,78.10375,74052,0.0,1.68819,125,0.0008699999999999999,0.81795,2.17848,0.0,0.0,1.15655,52.0,7.0,2019-04-11 01:00,2019-04-07 17:59
0.0,4.332,53.26275,0.0,55.0054,Bayer Leverkusen,0.0,0.00139,6.7731,61.7785,13.35775,LEV,0.8252299999999999,13.0,12.0,16.31025,0.0,76.93514,74045,0.0,1.8469,131,0.00099,0.01545,2.33718,0.0,0.0,1.31552,42.0,3.0,2019-04-11 01:00,2019-04-07 17:59
0.0,7.53865,56.66215,0.0,43.4221,Borussia Monchengladbach,0.0,0.0011,12.62805,56.05015,10.08685,MGB,0.91559,14.0,8.0,16.3745,0.0,68.88588,74048,0.0,1.47194,268,0.00105,0.1189,1.96223,0.0,0.0,1.4058700000000002,48.0,6.0,2019-04-11 01:00,2019-04-07 17:59
0.0,11.3311,49.7788,0.0,51.0438,Werder Bremen,0.0,0.00117,6.9898,58.0336,9.853,BRE,0.95042,11.0,7.0,12.8159,0.0,69.58305,74042,0.0,1.5567600000000001,137,0.00108,0.00095,2.04704,0.0,0.0,1.44071,43.0,10.0,2019-04-11 01:00,2019-04-07 17:59
0.0,9.3633,42.44805,0.0,56.236999999999995,Hertha Berlin,0.0,0.00103,-6.54295,49.69405,13.60845,HER,1.13455,9.0,11.0,11.02825,0.0,61.9129,74051,0.0,1.37253,129,0.00122,0.0,1.8628200000000001,0.0,0.0,1.62484,35.0,8.0,2019-04-11 01:00,2019-04-07 17:59
0.0,4.8007,78.8536,0.8717,32.3402,Bayern Munich,0.0,0.0020800000000000003,58.64085,90.98105,4.515,BMU,0.36344,20.0,4.0,24.6843,0.8717,93.43245999999999,74078,0.0,2.76966,132,0.00064,1.0,3.25995,0.0,0.0,0.85372,64.0,4.0,2019-04-11 01:00,2019-04-07 17:59
0.0,7.5348,27.75915,0.0,69.81015,VfB Stuttgart,0.2881,1.1794,-35.2366,34.57355,19.72375,STU,1.17709,5.0,17.0,6.74145,0.0,57.43989000000001,74040,0.0,1.2029100000000001,134,1.6783099999999995,0.0,1.6931900000000002,0.621,0.0,1.66737,21.0,6.0,2019-04-11 01:00,2019-04-07 17:59
0.0,7.4503,52.89295,0.0,50.92335,VfL Wolfsburg,0.0,0.00103,4.2668,55.19015,11.40215,WLF,0.9563,13.0,9.0,15.14755,0.0,66.17514,74046,0.0,1.37734,138,0.00108,0.0175,1.86763,0.0,0.0,1.44658,45.0,6.0,2019-04-10 01:00,2019-04-07 17:59
0.0,5.3287,43.5565,0.0,62.8153,Fortuna Düsseldorf,0.0,0.00097,-17.3283,45.487,15.9287,F95,1.11018,11.0,13.0,12.7426,0.0,60.99936999999999,79413,0.0,1.29881,9707,0.0012,0.0,1.7891,0.0,0.0,1.60047,37.0,4.0,2019-04-10 01:00,2019-04-07 17:59
0.0,7.36585,38.8333,0.0,59.01225,Mainz,0.0,0.2317,-19.11075,39.9015,16.145,MNZ,1.15541,9.0,13.0,10.48915,0.0,58.84965,74062,0.0,1.24577,2950,0.37682,0.0,1.73606,0.00015,0.0,1.64569,33.0,6.0,2019-04-10 01:00,2019-04-07 17:59
0.0,9.3416,21.76745,0.0,64.31525,1. FC Nürnberg,0.92275,1.06048,-35.979,28.33625,20.51645,NUR,1.1628,3.0,17.0,4.14195,0.0,52.52363,74077,0.0,0.96724,269,1.53359,0.0,1.45752,0.0948,0.0,1.6530900000000002,17.0,8.0,2019-04-10 01:00,2019-04-07 17:59
0.0,8.3974,31.3834,0.0,64.6223,FC Augsburg,0.0662,1.1727299999999998,-20.1791,44.4432,17.9406,AUG,1.24605,6.0,15.0,7.662000000000001,0.0,57.25135,74082,0.0,1.26918,3841,1.83983,0.0,1.75947,0.1796,0.0,1.7363400000000002,25.0,7.0,2019-04-10 01:00,2019-04-07 17:59
0.0,12.4423,39.19915,0.0,57.49135,SC Freiburg,0.00015,0.29778000000000004,-11.82225,45.6691,12.63875,FRE,1.1594,7.0,10.0,8.91895,0.0,59.01129,74053,0.0,1.25798,126,0.54106,0.0,1.74826,0.0002,0.0,1.64969,32.0,11.0,2019-04-10 01:00,2019-04-07 17:59
0.0,6.2662,19.2421,0.0,77.2993,Hannover 96,0.98465,1.20516,-46.0786,31.2207,23.4085,HAN,1.40309,3.0,20.0,4.3253,0.0,49.29902,74056,0.0,1.06551,2428,1.71772,0.0,1.5558,0.02045,0.0,1.89337,14.0,5.0,2019-04-10 01:00,2019-04-07 17:59
0.0,6.4404,33.2361,0.0,55.567,Schalke 04,0.02635,1.15685,-18.76,36.807,18.6277,SCH,1.01684,7.0,16.0,8.9319,0.0,62.71182,74039,0.0,1.27449,133,1.63473,0.0,1.7647700000000002,0.0838,0.0,1.50713,26.0,5.0,2019-04-10 01:00,2019-04-07 17:59
0.0,7.3208,74.6795,0.1281,41.26355,Borussia Dortmund,0.0,0.00137,36.47405,77.7376,4.2263,DOR,0.67293,19.0,3.0,22.4529,0.1281,79.94502,74050,0.0,1.83198,124,0.0008699999999999999,0.99995,2.32226,0.0,0.0,1.16322,63.0,6.0,2019-04-10 01:00,2019-04-07 17:59
0.0,8.4289,65.39605,0.0002,28.7895,RB Leipzig,0.0,0.00129,34.3119,63.1014,6.58205,RBL,0.53067,16.0,5.0,18.98905,0.0002,81.6066,91099,0.0,1.72629,11420,0.0007700000000000001,0.96185,2.21658,0.0,0.0,1.02095,55.0,7.0,2019-04-10 01:00,2019-04-07 17:59
0.0,12.2967,55.0521,0.0,47.23755,TSG Hoffenheim,0.0,0.00155,23.59915,70.8367,7.4515,HOF,0.96139,11.0,6.0,14.2518,0.0,77.2198,84341,0.0,2.0683700000000003,7911,0.00109,0.06745,2.55865,0.0,0.0,1.45167,44.0,11.0,2019-04-10 01:00,2019-04-07 17:59
0.0,8.273,61.87055,0.0,38.7596,Eintracht Frankfurt,0.0,0.00127,27.35385,66.11345,7.86115,FRA,0.66627,15.0,6.0,17.86585,0.0,78.10375,74052,0.0,1.68819,125,0.0008699999999999999,0.81795,2.17848,0.0,0.0,1.15655,52.0,7.0,2019-04-10 01:00,2019-04-07 17:59
0.0,4.332,53.26275,0.0,55.0054,Bayer Leverkusen,0.0,0.00139,6.7731,61.7785,13.35775,LEV,0.8252299999999999,13.0,12.0,16.31025,0.0,76.93514,74045,0.0,1.8469,131,0.00099,0.01545,2.33718,0.0,0.0,1.31552,42.0,3.0,2019-04-10 01:00,2019-04-07 17:59
0.0,7.53865,56.66215,0.0,43.4221,Borussia Monchengladbach,0.0,0.0011,12.62805,56.05015,10.08685,MGB,0.91559,14.0,8.0,16.3745,0.0,68.88588,74048,0.0,1.47194,268,0.00105,0.1189,1.96223,0.0,0.0,1.4058700000000002,48.0,6.0,2019-04-10 01:00,2019-04-07 17:59
0.0,11.3311,49.7788,0.0,51.0438,Werder Bremen,0.0,0.00117,6.9898,58.0336,9.853,BRE,0.95042,11.0,7.0,12.8159,0.0,69.58305,74042,0.0,1.55676,137,0.00108,0.00095,2.04704,0.0,0.0,1.44071,43.0,10.0,2019-04-10 01:00,2019-04-07 17:59
0.0,9.3633,42.44805,0.0,56.237,Hertha Berlin,0.0,0.00103,-6.54295,49.69405,13.60845,HER,1.13455,9.0,11.0,11.02825,0.0,61.9129,74051,0.0,1.37253,129,0.00122,0.0,1.86282,0.0,0.0,1.62484,35.0,8.0,2019-04-10 01:00,2019-04-07 17:59
0.0,4.8007,78.8536,0.8717,32.3402,Bayern Munich,0.0,0.0020800000000000003,58.64085,90.98105,4.515,BMU,0.36344,20.0,4.0,24.6843,0.8717,93.43246,74078,0.0,2.76966,132,0.00064,1.0,3.25995,0.0,0.0,0.85372,64.0,4.0,2019-04-10 01:00,2019-04-07 17:59
0.0,7.5348,27.75915,0.0,69.81015,VfB Stuttgart,0.2881,1.1794,-35.2366,34.57355,19.72375,STU,1.17709,5.0,17.0,6.74145,0.0,57.43989000000001,74040,0.0,1.20291,134,1.6783099999999995,0.0,1.6931900000000002,0.621,0.0,1.66737,21.0,6.0,2019-04-10 01:00,2019-04-07 17:59
0.0,7.4503,52.89295,0.0,50.92335,VfL Wolfsburg,0.0,0.00103,4.2668,55.19015,11.40215,WLF,0.9563,13.0,9.0,15.14755,0.0,66.17514,74046,0.0,1.37734,138,0.00108,0.0175,1.86763,0.0,0.0,1.44658,45.0,6.0,2019-04-09 01:00,2019-04-07 17:59
0.0,5.3287,43.5565,0.0,62.8153,Fortuna Düsseldorf,0.0,0.0009699999999999999,-17.3283,45.486999999999995,15.9287,F95,1.11018,11.0,13.0,12.7426,0.0,60.99936999999999,79413,0.0,1.29881,9707,0.0012,0.0,1.7891,0.0,0.0,1.60047,37.0,4.0,2019-04-09 01:00,2019-04-07 17:59
0.0,7.36585,38.8333,0.0,59.01225,Mainz,0.0,0.2317,-19.11075,39.9015,16.145,MNZ,1.15541,9.0,13.0,10.48915,0.0,58.84965,74062,0.0,1.24577,2950,0.37682,0.0,1.73606,0.00015,0.0,1.64569,33.0,6.0,2019-04-09 01:00,2019-04-07 17:59
0.0,9.3416,21.76745,0.0,64.31525,1. FC Nürnberg,0.92275,1.0604799999999999,-35.979,28.33625,20.51645,NUR,1.1628,3.0,17.0,4.14195,0.0,52.523630000000004,74077,0.0,0.96724,269,1.53359,0.0,1.4575200000000001,0.0948,0.0,1.6530900000000002,17.0,8.0,2019-04-09 01:00,2019-04-07 17:59
0.0,8.3974,31.3834,0.0,64.6223,FC Augsburg,0.0662,1.1727299999999998,-20.1791,44.4432,17.9406,AUG,1.24605,6.0,15.0,7.662000000000001,0.0,57.25135,74082,0.0,1.26918,3841,1.8398299999999999,0.0,1.75947,0.1796,0.0,1.7363400000000002,25.0,7.0,2019-04-09 01:00,2019-04-07 17:59
0.0,12.4423,39.19915,0.0,57.49135,SC Freiburg,0.00015,0.29778000000000004,-11.82225,45.6691,12.63875,FRE,1.1594,7.0,10.0,8.91895,0.0,59.01129,74053,0.0,1.2579799999999999,126,0.54106,0.0,1.74826,0.0002,0.0,1.64969,32.0,11.0,2019-04-09 01:00,2019-04-07 17:59
0.0,6.2662,19.2421,0.0,77.2993,Hannover 96,0.98465,1.20516,-46.0786,31.2207,23.4085,HAN,1.40309,3.0,20.0,4.3253,0.0,49.29902,74056,0.0,1.06551,2428,1.7177200000000001,0.0,1.5558,0.02045,0.0,1.89337,14.0,5.0,2019-04-09 01:00,2019-04-07 17:59
0.0,6.4404,33.2361,0.0,55.567,Schalke 04,0.02635,1.15685,-18.76,36.806999999999995,18.6277,SCH,1.01684,7.0,16.0,8.9319,0.0,62.711819999999996,74039,0.0,1.27449,133,1.63473,0.0,1.7647700000000002,0.0838,0.0,1.5071299999999999,26.0,5.0,2019-04-09 01:00,2019-04-07 17:59
0.0,7.3208,74.6795,0.1281,41.26355,Borussia Dortmund,0.0,0.00137,36.47405,77.7376,4.2263,DOR,0.67293,19.0,3.0,22.4529,0.1281,79.94502,74050,0.0,1.83198,124,0.0008699999999999999,0.99995,2.32226,0.0,0.0,1.1632200000000001,63.0,6.0,2019-04-09 01:00,2019-04-07 17:59
0.0,8.4289,65.39605,0.0002,28.7895,RB Leipzig,0.0,0.0012900000000000001,34.3119,63.1014,6.58205,RBL,0.53067,16.0,5.0,18.98905,0.0002,81.6066,91099,0.0,1.72629,11420,0.0007700000000000001,0.96185,2.21658,0.0,0.0,1.02095,55.0,7.0,2019-04-09 01:00,2019-04-07 17:59
0.0,12.2967,55.0521,0.0,47.23755,TSG Hoffenheim,0.0,0.00155,23.59915,70.8367,7.4515,HOF,0.96139,11.0,6.0,14.2518,0.0,77.2198,84341,0.0,2.0683700000000003,7911,0.00109,0.06745,2.55865,0.0,0.0,1.45167,44.0,11.0,2019-04-09 01:00,2019-04-07 17:59
0.0,8.273,61.87055,0.0,38.7596,Eintracht Frankfurt,0.0,0.0012699999999999999,27.35385,66.11345,7.86115,FRA,0.66627,15.0,6.0,17.86585,0.0,78.10375,74052,0.0,1.68819,125,0.0008699999999999999,0.81795,2.17848,0.0,0.0,1.15655,52.0,7.0,2019-04-09 01:00,2019-04-07 17:59
0.0,4.332,53.26275,0.0,55.0054,Bayer Leverkusen,0.0,0.00139,6.7731,61.7785,13.35775,LEV,0.8252299999999999,13.0,12.0,16.31025,0.0,76.93514,74045,0.0,1.8469,131,0.00099,0.01545,2.33718,0.0,0.0,1.31552,42.0,3.0,2019-04-09 01:00,2019-04-07 17:59
0.0,7.53865,56.66215,0.0,43.4221,Borussia Monchengladbach,0.0,0.0011,12.62805,56.05015,10.08685,MGB,0.91559,14.0,8.0,16.3745,0.0,68.88588,74048,0.0,1.47194,268,0.00105,0.1189,1.96223,0.0,0.0,1.4058700000000002,48.0,6.0,2019-04-09 01:00,2019-04-07 17:59
0.0,11.3311,49.7788,0.0,51.0438,Werder Bremen,0.0,0.00117,6.9898,58.0336,9.853,BRE,0.95042,11.0,7.0,12.8159,0.0,69.58305,74042,0.0,1.5567600000000001,137,0.00108,0.00095,2.04704,0.0,0.0,1.44071,43.0,10.0,2019-04-09 01:00,2019-04-07 17:59
0.0,9.3633,42.44805,0.0,56.236999999999995,Hertha Berlin,0.0,0.00103,-6.54295,49.69405,13.60845,HER,1.13455,9.0,11.0,11.02825,0.0,61.9129,74051,0.0,1.37253,129,0.00122,0.0,1.8628200000000001,0.0,0.0,1.62484,35.0,8.0,2019-04-09 01:00,2019-04-07 17:59
0.0,4.8007,78.8536,0.8717,32.3402,Bayern Munich,0.0,0.0020800000000000003,58.64085,90.98105,4.515,BMU,0.36344,20.0,4.0,24.6843,0.8717,93.43245999999999,74078,0.0,2.76966,132,0.00064,1.0,3.25995,0.0,0.0,0.85372,64.0,4.0,2019-04-09 01:00,2019-04-07 17:59
0.0,7.5348,27.75915,0.0,69.81015,VfB Stuttgart,0.2881,1.1794,-35.2366,34.57355,19.72375,STU,1.17709,5.0,17.0,6.74145,0.0,57.43989000000001,74040,0.0,1.2029100000000001,134,1.6783099999999995,0.0,1.6931900000000002,0.621,0.0,1.66737,21.0,6.0,2019-04-09 01:00,2019-04-07 17:59
0.0,7.4503,52.89295,0.0,50.92335,VfL Wolfsburg,0.0,0.00103,4.2668,55.19015,11.40215,WLF,0.9563,13.0,9.0,15.14755,0.0,66.17514,74046,0.0,1.37734,138,0.00108,0.0175,1.86763,0.0,0.0,1.44658,45.0,6.0,2019-04-09 01:00,2019-04-07 17:59
0.0,5.3287,43.5565,0.0,62.8153,Fortuna Düsseldorf,0.0,0.00097,-17.3283,45.487,15.9287,F95,1.11018,11.0,13.0,12.7426,0.0,60.99936999999999,79413,0.0,1.29881,9707,0.0012,0.0,1.7891,0.0,0.0,1.60047,37.0,4.0,2019-04-09 01:00,2019-04-07 17:59
0.0,7.36585,38.8333,0.0,59.01225,Mainz,0.0,0.2317,-19.11075,39.9015,16.145,MNZ,1.15541,9.0,13.0,10.48915,0.0,58.84965,74062,0.0,1.24577,2950,0.37682,0.0,1.73606,0.00015,0.0,1.64569,33.0,6.0,2019-04-09 01:00,2019-04-07 17:59
0.0,9.3416,21.76745,0.0,64.31525,1. FC Nürnberg,0.92275,1.06048,-35.979,28.33625,20.51645,NUR,1.1628,3.0,17.0,4.14195,0.0,52.52363,74077,0.0,0.96724,269,1.53359,0.0,1.45752,0.0948,0.0,1.6530900000000002,17.0,8.0,2019-04-09 01:00,2019-04-07 17:59
0.0,8.3974,31.3834,0.0,64.6223,FC Augsburg,0.0662,1.1727299999999998,-20.1791,44.4432,17.9406,AUG,1.24605,6.0,15.0,7.662000000000001,0.0,57.25135,74082,0.0,1.26918,3841,1.83983,0.0,1.75947,0.1796,0.0,1.7363400000000002,25.0,7.0,2019-04-09 01:00,2019-04-07 17:59
0.0,12.4423,39.19915,0.0,57.49135,SC Freiburg,0.00015,0.29778000000000004,-11.82225,45.6691,12.63875,FRE,1.1594,7.0,10.0,8.91895,0.0,59.01129,74053,0.0,1.25798,126,0.54106,0.0,1.74826,0.0002,0.0,1.64969,32.0,11.0,2019-04-09 01:00,2019-04-07 17:59
0.0,6.2662,19.2421,0.0,77.2993,Hannover 96,0.98465,1.20516,-46.0786,31.2207,23.4085,HAN,1.40309,3.0,20.0,4.3253,0.0,49.29902,74056,0.0,1.06551,2428,1.71772,0.0,1.5558,0.02045,0.0,1.89337,14.0,5.0,2019-04-09 01:00,2019-04-07 17:59
0.0,6.4404,33.2361,0.0,55.567,Schalke 04,0.02635,1.15685,-18.76,36.807,18.6277,SCH,1.01684,7.0,16.0,8.9319,0.0,62.71182,74039,0.0,1.27449,133,1.63473,0.0,1.7647700000000002,0.0838,0.0,1.50713,26.0,5.0,2019-04-09 01:00,2019-04-07 17:59
0.0,7.3208,74.6795,0.1281,41.26355,Borussia Dortmund,0.0,0.00137,36.47405,77.7376,4.2263,DOR,0.67293,19.0,3.0,22.4529,0.1281,79.94502,74050,0.0,1.83198,124,0.0008699999999999999,0.99995,2.32226,0.0,0.0,1.16322,63.0,6.0,2019-04-09 01:00,2019-04-07 17:59
0.0,8.4289,65.39605,0.0002,28.7895,RB Leipzig,0.0,0.00129,34.3119,63.1014,6.58205,RBL,0.53067,16.0,5.0,18.98905,0.0002,81.6066,91099,0.0,1.72629,11420,0.0007700000000000001,0.96185,2.21658,0.0,0.0,1.02095,55.0,7.0,2019-04-09 01:00,2019-04-07 17:59
0.0,12.2967,55.0521,0.0,47.23755,TSG Hoffenheim,0.0,0.00155,23.59915,70.8367,7.4515,HOF,0.96139,11.0,6.0,14.2518,0.0,77.2198,84341,0.0,2.0683700000000003,7911,0.00109,0.06745,2.55865,0.0,0.0,1.45167,44.0,11.0,2019-04-09 01:00,2019-04-07 17:59
0.0,8.273,61.87055,0.0,38.7596,Eintracht Frankfurt,0.0,0.00127,27.35385,66.11345,7.86115,FRA,0.66627,15.0,6.0,17.86585,0.0,78.10375,74052,0.0,1.68819,125,0.0008699999999999999,0.81795,2.17848,0.0,0.0,1.15655,52.0,7.0,2019-04-09 01:00,2019-04-07 17:59
0.0,4.332,53.26275,0.0,55.0054,Bayer Leverkusen,0.0,0.00139,6.7731,61.7785,13.35775,LEV,0.8252299999999999,13.0,12.0,16.31025,0.0,76.93514,74045,0.0,1.8469,131,0.00099,0.01545,2.33718,0.0,0.0,1.31552,42.0,3.0,2019-04-09 01:00,2019-04-07 17:59
0.0,7.53865,56.66215,0.0,43.4221,Borussia Monchengladbach,0.0,0.0011,12.62805,56.05015,10.08685,MGB,0.91559,14.0,8.0,16.3745,0.0,68.88588,74048,0.0,1.47194,268,0.00105,0.1189,1.96223,0.0,0.0,1.4058700000000002,48.0,6.0,2019-04-09 01:00,2019-04-07 17:59
0.0,11.3311,49.7788,0.0,51.0438,Werder Bremen,0.0,0.00117,6.9898,58.0336,9.853,BRE,0.95042,11.0,7.0,12.8159,0.0,69.58305,74042,0.0,1.55676,137,0.00108,0.00095,2.04704,0.0,0.0,1.44071,43.0,10.0,2019-04-09 01:00,2019-04-07 17:59
0.0,9.3633,42.44805,0.0,56.237,Hertha Berlin,0.0,0.00103,-6.54295,49.69405,13.60845,HER,1.13455,9.0,11.0,11.02825,0.0,61.9129,74051,0.0,1.37253,129,0.00122,0.0,1.86282,0.0,0.0,1.62484,35.0,8.0,2019-04-09 01:00,2019-04-07 17:59
0.0,4.8007,78.8536,0.8717,32.3402,Bayern Munich,0.0,0.0020800000000000003,58.64085,90.98105,4.515,BMU,0.36344,20.0,4.0,24.6843,0.8717,93.43246,74078,0.0,2.76966,132,0.00064,1.0,3.25995,0.0,0.0,0.85372,64.0,4.0,2019-04-09 01:00,2019-04-07 17:59
0.0,7.5348,27.75915,0.0,69.81015,VfB Stuttgart,0.2881,1.1794,-35.2366,34.57355,19.72375,STU,1.17709,5.0,17.0,6.74145,0.0,57.43989000000001,74040,0.0,1.20291,134,1.6783099999999995,0.0,1.6931900000000002,0.621,0.0,1.66737,21.0,6.0,2019-04-09 01:00,2019-04-07 17:59
0.0,7.4503,52.89295,0.0,50.92335,VfL Wolfsburg,0.0,0.00103,4.2668,55.19015,11.40215,WLF,0.9563,13.0,9.0,15.14755,0.0,66.17514,74046,0.0,1.37734,138,0.00108,0.0175,1.86763,0.0,0.0,1.44658,45.0,6.0,2019-04-08 01:00,2019-04-07 17:59
0.0,5.3287,43.5565,0.0,62.8153,Fortuna Düsseldorf,0.0,0.0009699999999999999,-17.3283,45.486999999999995,15.9287,F95,1.11018,11.0,13.0,12.7426,0.0,60.99936999999999,79413,0.0,1.29881,9707,0.0012,0.0,1.7891,0.0,0.0,1.60047,37.0,4.0,2019-04-08 01:00,2019-04-07 17:59
0.0,7.36585,38.8333,0.0,59.01225,Mainz,0.0,0.2317,-19.11075,39.9015,16.145,MNZ,1.15541,9.0,13.0,10.48915,0.0,58.84965,74062,0.0,1.24577,2950,0.37682,0.0,1.73606,0.00015,0.0,1.64569,33.0,6.0,2019-04-08 01:00,2019-04-07 17:59
0.0,9.3416,21.76745,0.0,64.31525,1. FC Nürnberg,0.92275,1.0604799999999999,-35.979,28.33625,20.51645,NUR,1.1628,3.0,17.0,4.14195,0.0,52.523630000000004,74077,0.0,0.96724,269,1.53359,0.0,1.4575200000000001,0.0948,0.0,1.6530900000000002,17.0,8.0,2019-04-08 01:00,2019-04-07 17:59
0.0,8.3974,31.3834,0.0,64.6223,FC Augsburg,0.0662,1.1727299999999998,-20.1791,44.4432,17.9406,AUG,1.24605,6.0,15.0,7.662000000000001,0.0,57.25135,74082,0.0,1.26918,3841,1.8398299999999999,0.0,1.75947,0.1796,0.0,1.7363400000000002,25.0,7.0,2019-04-08 01:00,2019-04-07 17:59
0.0,12.4423,39.19915,0.0,57.49135,SC Freiburg,0.00015,0.29778000000000004,-11.82225,45.6691,12.63875,FRE,1.1594,7.0,10.0,8.91895,0.0,59.01129,74053,0.0,1.2579799999999999,126,0.54106,0.0,1.74826,0.0002,0.0,1.64969,32.0,11.0,2019-04-08 01:00,2019-04-07 17:59
0.0,6.2662,19.2421,0.0,77.2993,Hannover 96,0.98465,1.20516,-46.0786,31.2207,23.4085,HAN,1.40309,3.0,20.0,4.3253,0.0,49.29902,74056,0.0,1.06551,2428,1.7177200000000001,0.0,1.5558,0.02045,0.0,1.89337,14.0,5.0,2019-04-08 01:00,2019-04-07 17:59
0.0,6.4404,33.2361,0.0,55.567,Schalke 04,0.02635,1.15685,-18.76,36.806999999999995,18.6277,SCH,1.01684,7.0,16.0,8.9319,0.0,62.711819999999996,74039,0.0,1.27449,133,1.63473,0.0,1.7647700000000002,0.0838,0.0,1.5071299999999999,26.0,5.0,2019-04-08 01:00,2019-04-07 17:59
0.0,7.3208,74.6795,0.1281,41.26355,Borussia Dortmund,0.0,0.00137,36.47405,77.7376,4.2263,DOR,0.67293,19.0,3.0,22.4529,0.1281,79.94502,74050,0.0,1.83198,124,0.0008699999999999999,0.99995,2.32226,0.0,0.0,1.1632200000000001,63.0,6.0,2019-04-08 01:00,2019-04-07 17:59
0.0,8.4289,65.39605,0.0002,28.7895,RB Leipzig,0.0,0.0012900000000000001,34.3119,63.1014,6.58205,RBL,0.53067,16.0,5.0,18.98905,0.0002,81.6066,91099,0.0,1.72629,11420,0.0007700000000000001,0.96185,2.21658,0.0,0.0,1.02095,55.0,7.0,2019-04-08 01:00,2019-04-07 17:59
0.0,12.2967,55.0521,0.0,47.23755,TSG Hoffenheim,0.0,0.00155,23.59915,70.8367,7.4515,HOF,0.96139,11.0,6.0,14.2518,0.0,77.2198,84341,0.0,2.0683700000000003,7911,0.00109,0.06745,2.55865,0.0,0.0,1.45167,44.0,11.0,2019-04-08 01:00,2019-04-07 17:59
0.0,8.273,61.87055,0.0,38.7596,Eintracht Frankfurt,0.0,0.0012699999999999999,27.35385,66.11345,7.86115,FRA,0.66627,15.0,6.0,17.86585,0.0,78.10375,74052,0.0,1.68819,125,0.0008699999999999999,0.81795,2.17848,0.0,0.0,1.15655,52.0,7.0,2019-04-08 01:00,2019-04-07 17:59
