code,current_losses,current_ties,current_wins,d_rating,goal_diff,goals_against,goals_scored,group,id,losses,make_champs,make_europa,name,o_rating,position_1,relegated,sdr_id,ties,win_league,wins,last_updated
COL,7.0,10.0,10.0,1.08846,6.15056,41.29402,47.44458,,122,9.95962,0.00702,0.63102,FC Cologne,1.46906,0.0,2e-05,74049,11.75732,0.0,12.28306,2017-04-05 19:57
LEV,12.0,5.0,10.0,1.13486,-1.06044,53.40774,52.3473,,131,14.63676,0.00024,0.25308,Bayer Leverkusen,1.90476,0.0,0.0017,74045,6.70868,0.0,12.65456,2017-04-05 19:57
HOF,2.0,12.0,13.0,0.98867,26.44656,34.39138,60.83794,,7911,4.08978,0.9861,0.0139,TSG Hoffenheim,1.90225,0.0,0.0,84341,13.69762,0.0,16.2126,2017-04-05 19:57
SCH,11.0,7.0,9.0,0.9925,3.62212,39.25084,42.87296,,133,13.18828,8e-05,0.26118,Schalke 04,1.55538,0.0,0.00422,74039,8.86632,0.0,11.9454,2017-04-05 19:57
RBL,6.0,4.0,17.0,1.06411,20.65384,39.38062,60.03446,,11420,8.47976,0.9972,0.0028,RB Leipzig,1.78774,0.00018,0.0,91099,5.7657,0.00018,19.75454,2017-04-05 19:57
HER,11.0,4.0,12.0,1.05371,1.82462,42.50776,44.33238,,129,13.34094,0.01146,0.737,Hertha Berlin,1.41495,0.0,0.0,74051,5.91232,0.0,14.74674,2017-04-05 19:57
FRA,10.0,7.0,10.0,0.93184,-3.08584,36.72102,33.63518,,125,12.75914,0.00094,0.30292,Eintracht Frankfurt,1.27653,0.0,0.00092,74052,8.88506,0.0,12.3558,2017-04-05 19:57
HSV,13.0,6.0,8.0,1.23392,-25.06202,59.78168,34.71966,,127,15.81798,0.0,0.00928,Hamburg SV,1.3694,0.0,0.15796,78530,7.82734,0.0,10.35468,2017-04-05 19:57
FRE,11.0,5.0,11.0,1.30453,-15.78642,59.41512,43.6287,,126,14.26934,0.0003,0.28444,SC Freiburg,1.52327,0.0,0.0008,74053,6.58226,0.0,13.1484,2017-04-05 19:57
MNZ,14.0,5.0,8.0,1.20909,-13.87386,57.4558,43.58194,,2950,17.27038,0.0,0.00242,Mainz,1.45964,0.0,0.23344,74062,6.71276,0.0,10.01686,2017-04-05 19:57
ING,16.0,4.0,7.0,1.19804,-17.21078,54.9239,37.71312,,6367,18.67652,0.0,0.00024,FC Ingolstadt 04,1.53536,0.0,0.49646,79434,5.746,0.0,9.57748,2017-04-05 19:57
BRE,12.0,5.0,10.0,1.24549,-5.82534,57.04734,51.222,,137,14.97886,0.00016,0.1542,Werder Bremen,1.75574,0.0,0.00506,74042,6.67844,0.0,12.3427,2017-04-05 19:57
BMU,2.0,5.0,20.0,0.52001,68.35482,18.46326,86.81808,,132,2.57068,1.0,0.0,Bayern Munich,2.97957,0.99982,0.0,74078,5.92408,0.99982,25.50524,2017-04-05 19:57
DRM,20.0,3.0,4.0,1.50266,-44.28104,67.01962,22.73858,,3812,24.24104,0.0,0.0,SV Darmstadt 98,1.06932,0.0,0.99994,74070,4.5125,0.0,5.24646,2017-04-05 19:57
MGB,11.0,5.0,9.0,1.0196,-2.98062,44.8954,41.91478,,268,14.09118,0.0082,0.22332,Borussia Monchengladbach,1.60699,0.0,0.00592,74048,7.38068,0.0,12.52814,2017-03-19 18:23
WLF,12.0,5.0,8.0,1.09168,-13.03304,46.70684,33.6738,,138,15.76796,0.00012,0.03484,VfL Wolfsburg,1.52544,0.0,0.0856,74046,7.359,0.0,10.87304,2017-03-19 18:23
DOR,5.0,7.0,13.0,0.86332,37.86384,35.20664,73.07048,,124,6.69836,0.98898,0.01092,Borussia Dortmund,2.51961,0.00014,0.0,74050,8.57776,0.00014,18.72388,2017-03-19 18:23
AUG,10.0,8.0,7.0,1.16345,-16.85824,49.14856,32.29032,,3841,14.74716,4e-05,0.00622,FC Augsburg,1.25642,0.0,0.19794,74082,10.1503,0.0,9.10254,2017-03-19 18:23
COL,6.0,10.0,9.0,1.09942,6.78586,41.45664,48.2425,,122,9.5216,0.05276,0.5265,FC Cologne,1.51763,0.0,0.0001,74049,12.30526,0.0,12.17314,2017-03-19 18:23
LEV,12.0,4.0,9.0,1.11652,-1.83876,52.41332,50.57456,,131,15.11636,0.00452,0.19784,Bayer Leverkusen,1.89227,0.0,0.0087,74045,6.234,0.0,12.64964,2017-03-19 18:23
HOF,2.0,12.0,11.0,1.03726,21.1024,37.32444,58.42684,,7911,5.31796,0.71904,0.26808,TSG Hoffenheim,1.81857,0.0,0.0,84341,14.20514,0.0,14.4769,2017-03-19 18:23
SCH,10.0,6.0,9.0,0.97962,6.71596,37.99064,44.7066,,133,12.91462,0.01534,0.36746,Schalke 04,1.62303,0.0,0.00286,74039,8.37638,0.0,12.709,2017-03-19 18:23
RBL,6.0,4.0,15.0,1.02049,16.8544,38.86374,55.71814,,11420,8.96526,0.94574,0.0539,RB Leipzig,1.66632,8e-05,0.0,91099,6.28162,8e-05,18.75312,2017-03-19 18:23
HER,9.0,4.0,12.0,0.98426,5.60188,40.2035,45.80538,,129,11.87042,0.23744,0.63902,Hertha Berlin,1.46835,0.0,0.0,74051,6.51272,0.0,15.61686,2017-03-19 18:23
FRA,9.0,6.0,10.0,0.99248,-2.63836,38.44014,35.80178,,125,12.58378,0.02236,0.381,Eintracht Frankfurt,1.31002,0.0,0.0009,74052,8.44054,0.0,12.97568,2017-03-19 18:23
HSV,12.0,6.0,7.0,1.23343,-25.66546,59.75238,34.08692,,127,16.08014,0.0,0.0051,Hamburg SV,1.35717,0.0,0.24074,78530,8.21268,0.0,9.70718,2017-03-19 18:23
FRE,10.0,5.0,10.0,1.26497,-13.65766,56.85598,43.19832,,126,14.00282,0.00518,0.23442,SC Freiburg,1.52671,0.0,0.00396,74053,7.12334,0.0,12.87384,2017-03-19 18:23
MNZ,12.0,5.0,8.0,1.16171,-12.26782,54.91878,42.65096,,2950,16.11006,8e-05,0.02174,Mainz,1.40542,0.0,0.10702,74062,7.29718,0.0,10.59276,2017-03-19 18:23
ING,16.0,4.0,5.0,1.17971,-19.32194,54.0833,34.76136,,6367,19.39982,0.0,8e-05,FC Ingolstadt 04,1.4584,0.0,0.74394,79434,6.35452,0.0,8.24566,2017-03-19 18:23
BRE,12.0,5.0,8.0,1.28421,-13.38674,58.48858,45.10184,,137,16.03222,0.0002,0.02956,Werder Bremen,1.61716,0.0,0.0958,74042,7.18874,0.0,10.77904,2017-03-19 18:23
BMU,1.0,5.0,19.0,0.53487,66.55284,18.77982,85.33266,,132,1.79308,1.0,0.0,Bayern Munich,2.90266,0.99978,0.0,74078,6.2585,0.99978,25.94842,2017-03-19 18:23
DRM,18.0,3.0,4.0,1.43742,-39.82854,64.44418,24.61564,,3812,23.36122,0.0,0.0,SV Darmstadt 98,1.12061,0.0,0.99748,74070,4.9936,0.0,5.64518,2017-03-19 18:23
MGB,10.0,5.0,9.0,1.02597,-2.83226,46.01794,43.18568,,268,13.67558,0.01872,0.27794,Borussia Monchengladbach,1.6452,0.0,0.0032,74048,7.57406,0.0,12.75036,2017-03-15 21:41
WLF,12.0,5.0,7.0,1.11084,-12.87676,47.68276,34.806,,138,15.9028,0.00032,0.03086,VfL Wolfsburg,1.53584,0.0,0.1041,74046,7.562,0.0,10.5352,2017-03-15 21:41
DOR,5.0,7.0,12.0,0.86452,40.93474,35.30784,76.24258,,124,6.59448,0.98718,0.01266,Borussia Dortmund,2.60522,0.00026,0.0,74050,8.56308,0.00026,18.84244,2017-03-15 21:41
AUG,10.0,7.0,7.0,1.17529,-16.77446,49.58088,32.80642,,3841,15.08564,0.00014,0.01248,FC Augsburg,1.26993,0.0,0.15304,74082,9.40154,0.0,9.51282,2017-03-15 21:41
COL,6.0,10.0,8.0,1.05585,4.949,40.2394,45.1884,,122,9.8083,0.0393,0.40104,FC Cologne,1.44412,0.0,0.00116,74049,12.61918,0.0,11.57252,2017-03-15 21:41
LEV,11.0,4.0,9.0,1.13627,-1.13056,53.38458,52.25402,,131,14.57556,0.01668,0.26988,Bayer Leverkusen,1.94187,0.0,0.00542,74045,6.45182,0.0,12.97262,2017-03-15 21:41
HOF,2.0,12.0,10.0,1.06948,20.1604,39.19572,59.35612,,7911,5.69786,0.54754,0.41076,TSG Hoffenheim,1.84664,0.0,0.0,84341,14.4024,0.0,13.89974,2017-03-15 21:41
SCH,10.0,6.0,8.0,1.00922,5.50702,39.71486,45.22188,,133,13.33534,0.00982,0.24886,Schalke 04,1.64101,0.0,0.01066,74039,8.61922,0.0,12.04544,2017-03-15 21:41
RBL,5.0,4.0,15.0,0.99058,21.04514,36.735,57.78014,,11420,8.09806,0.96882,0.03106,RB Leipzig,1.72152,0.00106,0.0,91099,6.51644,0.00106,19.3855,2017-03-15 21:41
HER,8.0,4.0,12.0,0.92974,7.60276,36.95938,44.56214,,129,11.1908,0.3628,0.54546,Hertha Berlin,1.41502,0.0,0.0,74051,6.8512,0.0,15.958,2017-03-15 21:41
FRA,9.0,5.0,10.0,1.02983,-2.29012,39.95648,37.66636,,125,12.87714,0.03786,0.43012,Eintracht Frankfurt,1.36408,0.0,0.00102,74052,7.64154,0.0,13.48132,2017-03-15 21:41
HSV,12.0,5.0,7.0,1.28526,-26.58132,61.87514,35.29382,,127,16.63414,2e-05,0.0079,Hamburg SV,1.40337,0.0,0.2286,78530,7.44252,0.0,9.92334,2017-03-15 21:41
FRE,10.0,4.0,10.0,1.27855,-13.85572,57.44184,43.58612,,126,14.43532,0.01022,0.25556,SC Freiburg,1.54107,0.0,0.0048,74053,6.35772,0.0,13.20696,2017-03-15 21:41
MNZ,11.0,5.0,8.0,1.17587,-11.12048,55.329,44.20852,,2950,15.43598,0.00054,0.05342,Mainz,1.44326,0.0,0.05392,74062,7.5598,0.0,11.00422,2017-03-15 21:41
ING,15.0,4.0,5.0,1.22793,-21.73058,56.6532,34.92262,,6367,19.49564,0.0,4e-05,FC Ingolstadt 04,1.46011,0.0,0.73738,79434,6.3981,0.0,8.10626,2017-03-15 21:41
BRE,12.0,5.0,7.0,1.32988,-17.43184,60.60866,43.17682,,137,16.61618,4e-05,0.01196,Werder Bremen,1.57587,0.0,0.19634,74042,7.40888,0.0,9.97494,2017-03-15 21:41
BMU,1.0,5.0,18.0,0.55406,66.48704,19.93712,86.42416,,132,1.98878,1.0,0.0,Bayern Munich,2.91667,0.99868,0.0,74078,6.49352,0.99868,25.5177,2017-03-15 21:41
DRM,17.0,3.0,4.0,1.44738,-40.062,65.46776,25.40576,,3812,23.0214,0.0,0.0,SV Darmstadt 98,1.14011,0.0,0.99412,74070,5.19898,0.0,5.77962,2017-03-15 21:41
MGB,9.0,5.0,9.0,0.98496,-1.02696,44.61976,43.5928,,268,12.8488,0.04824,0.3862,Borussia Monchengladbach,1.65476,0.0,0.00132,74048,7.8694,0.0,13.2818,2017-03-08 21:42
WLF,12.0,5.0,6.0,1.16031,-15.45122,49.94582,34.4946,,138,16.63888,2e-05,0.01026,VfL Wolfsburg,1.51324,0.0,0.20728,74046,7.77638,0.0,9.58474,2017-03-08 21:42
DOR,4.0,7.0,12.0,0.82711,43.2469,33.89272,77.13962,,124,5.7464,0.99356,0.00624,Borussia Dortmund,2.6356,0.00276,0.0,74050,8.7955,0.00276,19.4581,2017-03-08 21:42
AUG,9.0,7.0,7.0,1.11733,-13.5199,47.29884,33.77894,,3841,14.39974,0.0007,0.0302,FC Augsburg,1.29166,0.0,0.07052,74082,9.72408,0.0,9.87618,2017-03-08 21:42
COL,6.0,9.0,8.0,1.00008,5.45062,38.8056,44.25622,,122,10.03428,0.05944,0.41684,FC Cologne,1.4254,0.0,0.00108,74049,11.95822,0.0,12.0075,2017-03-08 21:42
LEV,11.0,3.0,9.0,1.18787,-0.05682,53.88778,53.83096,,131,14.7889,0.03214,0.3176,Bayer Leverkusen,1.98189,0.0,0.0033,74045,5.59508,0.0,13.61602,2017-03-08 21:42
HOF,2.0,11.0,10.0,1.08095,20.2814,39.71834,59.99974,,7911,6.038,0.61572,0.33396,TSG Hoffenheim,1.86336,2e-05,0.0,84341,13.64374,2e-05,14.31826,2017-03-08 21:42
SCH,10.0,6.0,7.0,1.02782,2.42172,40.83878,43.2605,,133,13.7057,0.00608,0.1547,Schalke 04,1.56738,0.0,0.02306,74039,8.88718,0.0,11.40712,2017-03-08 21:42
RBL,4.0,4.0,15.0,0.9739,24.25994,36.16336,60.4233,,11420,7.0457,0.98978,0.01014,RB Leipzig,1.7892,0.00792,0.0,91099,6.69594,0.00792,20.25836,2017-03-08 21:42
HER,8.0,4.0,11.0,0.94397,5.04284,38.00682,43.04966,,129,11.92016,0.18738,0.56268,Hertha Berlin,1.36303,0.0,2e-05,74051,7.12842,0.0,14.95142,2017-03-08 21:42
FRA,8.0,5.0,10.0,1.02767,-2.3391,40.02876,37.68966,,125,12.8727,0.04308,0.38788,Eintracht Frankfurt,1.35964,0.0,0.00056,74052,7.70948,0.0,13.41782,2017-03-08 21:42
HSV,12.0,5.0,6.0,1.29325,-28.28804,62.39406,34.10602,,127,17.14988,0.0,0.00334,Hamburg SV,1.35253,0.0,0.33114,78530,7.70806,0.0,9.14206,2017-03-08 21:42
FRE,10.0,3.0,10.0,1.29129,-14.04506,58.16472,44.11966,,126,14.8484,0.0203,0.26072,SC Freiburg,1.55589,0.0,0.0037,74053,5.5896,0.0,13.562,2017-03-08 21:42
MNZ,10.0,5.0,8.0,1.13999,-9.43814,53.99908,44.56094,,2950,14.64686,0.00332,0.1066,Mainz,1.45262,0.0,0.0224,74062,7.85372,0.0,11.49942,2017-03-08 21:42
ING,15.0,3.0,5.0,1.21124,-22.13808,55.81078,33.6727,,6367,19.90402,0.0,0.00034,FC Ingolstadt 04,1.39027,0.0,0.65346,79434,5.71464,0.0,8.38134,2017-03-08 21:42
BRE,12.0,4.0,7.0,1.36486,-18.74402,62.03716,43.29314,,137,17.2659,0.00024,0.0123,Werder Bremen,1.58689,0.0,0.18292,74042,6.6005,0.0,10.1336,2017-03-08 21:42
BMU,1.0,5.0,17.0,0.55151,65.76338,20.33612,86.0995,,132,2.0443,1.0,0.0,Bayern Munich,2.91192,0.9893,0.0,74078,6.5864,0.9893,25.3693,2017-03-08 21:42
DRM,17.0,3.0,3.0,1.45676,-41.41946,65.86224,24.44278,,3812,23.4518,0.0,0.0,SV Darmstadt 98,1.10497,0.0,0.9935,74070,5.46282,0.0,5.08538,2017-03-08 21:42
MGB,9.0,5.0,8.0,0.96463,-3.51942,43.26088,39.74146,,268,13.24404,0.02496,0.23808,Borussia Monchengladbach,1.52265,0.0,0.0047,74048,8.27134,0.0,12.48462,2017-02-26 18:22
WLF,12.0,4.0,6.0,1.18248,-16.01638,50.47316,34.45678,,138,17.13906,0.00016,0.01122,VfL Wolfsburg,1.52644,0.0,0.19344,74046,7.03896,0.0,9.82198,2017-02-26 18:22
DOR,4.0,7.0,11.0,0.84032,38.95262,32.85428,71.8069,,124,5.98086,0.973,0.02598,Borussia Dortmund,2.4915,0.00504,0.0,74050,9.16268,0.00504,18.85646,2017-02-26 18:22
AUG,9.0,6.0,7.0,1.10304,-13.45728,46.03834,32.58106,,3841,14.78032,0.00148,0.03224,FC Augsburg,1.27724,0.0,0.06516,74082,9.0503,0.0,10.16938,2017-02-26 18:22
COL,5.0,9.0,8.0,0.98266,8.46742,37.00898,45.4764,,122,9.42826,0.1017,0.43748,FC Cologne,1.47224,0.0,0.00072,74049,12.20764,0.0,12.3641,2017-02-26 18:22
LEV,10.0,3.0,9.0,1.12622,2.56674,49.51178,52.07852,,131,14.43118,0.04382,0.31936,Bayer Leverkusen,1.95859,0.0,0.00172,74045,5.83708,0.0,13.73174,2017-02-26 18:22
HOF,2.0,11.0,9.0,1.05461,18.01136,37.96966,55.98102,,7911,6.22126,0.45892,0.43214,TSG Hoffenheim,1.77938,0.0001,0.0,84341,13.97528,0.0001,13.80346,2017-02-26 18:22
SCH,9.0,6.0,7.0,0.93332,5.37626,36.61908,41.99534,,133,12.8154,0.01814,0.23178,Schalke 04,1.53932,0.0,0.00954,74039,9.26766,0.0,11.91694,2017-02-26 18:22
RBL,4.0,3.0,15.0,0.96198,24.31004,35.0139,59.32394,,11420,7.3651,0.98342,0.01638,RB Leipzig,1.76914,0.0222,0.0,91099,6.01842,0.0222,20.61648,2017-02-26 18:22
HER,7.0,4.0,11.0,0.95142,6.4745,38.0491,44.5236,,129,11.1815,0.282,0.51964,Hertha Berlin,1.40179,0.0,4e-05,74051,7.39926,0.0,15.41924,2017-02-26 18:22
FRA,7.0,5.0,10.0,0.99935,0.3308,38.07314,38.40394,,125,11.88964,0.09814,0.48158,Eintracht Frankfurt,1.3658,0.0,0.00024,74052,8.04408,0.0,14.06628,2017-02-26 18:22
HSV,12.0,5.0,5.0,1.3306,-29.5609,63.71686,34.15596,,127,17.5877,4e-05,0.00168,Hamburg SV,1.36203,0.0,0.44678,78530,7.9935,0.0,8.4188,2017-02-26 18:22
FRE,10.0,3.0,9.0,1.29723,-16.12196,58.55652,42.43456,,126,15.45764,0.00764,0.12706,SC Freiburg,1.51808,0.0,0.01326,74053,5.90508,0.0,12.63728,2017-02-26 18:22
MNZ,10.0,4.0,8.0,1.15079,-8.87104,53.99354,45.1225,,2950,14.90312,0.00642,0.117,Mainz,1.4786,0.0,0.01992,74062,7.13174,0.0,11.96514,2017-02-26 18:22
ING,14.0,3.0,5.0,1.14998,-19.41374,51.63456,32.22082,,6367,19.36786,0.0,0.00082,FC Ingolstadt 04,1.35892,0.0,0.52216,79434,6.03984,0.0,8.5923,2017-02-26 18:22
BRE,12.0,4.0,6.0,1.37651,-19.74996,62.76452,43.01456,,137,17.46934,0.00016,0.00756,Werder Bremen,1.59231,0.0,0.23096,74042,6.83374,0.0,9.69692,2017-02-26 18:22
BMU,1.0,5.0,16.0,0.58888,62.38306,21.17926,83.56232,,132,2.28624,1.0,0.0,Bayern Munich,2.78595,0.97266,0.0,74078,6.94692,0.97266,24.76684,2017-02-26 18:22
DRM,16.0,3.0,3.0,1.46185,-40.16212,65.44934,25.28722,,3812,23.0329,0.0,0.0,SV Darmstadt 98,1.11504,0.0,0.98206,74070,5.71364,0.0,5.25346,2017-02-26 18:22
MGB,9.0,5.0,7.0,0.98581,-6.07526,44.74288,38.66762,,268,13.725,0.0137,0.13194,Borussia Monchengladbach,1.50088,0.0,0.01922,74048,8.57448,0.0,11.70052,2017-02-21 21:39
WLF,11.0,4.0,6.0,1.17003,-14.4416,49.608,35.1664,,138,16.383,0.00062,0.024,VfL Wolfsburg,1.53768,0.0,0.132,74046,7.29852,0.0,10.31848,2017-02-21 21:39
DOR,4.0,7.0,10.0,0.88098,34.83078,34.95644,69.78722,,124,6.4251,0.9176,0.07544,Borussia Dortmund,2.4258,0.0058,0.0,74050,9.51914,0.0058,18.05576,2017-02-21 21:39
AUG,9.0,6.0,6.0,1.10567,-14.73486,46.13496,31.4001,,3841,15.1973,0.00064,0.01586,FC Augsburg,1.24171,0.0,0.1381,74082,9.40228,0.0,9.40042,2017-02-21 21:39
COL,4.0,9.0,8.0,0.9551,10.50996,34.8576,45.36756,,122,8.78716,0.15026,0.43898,FC Cologne,1.46285,2e-05,0.0002,74049,12.5272,2e-05,12.68564,2017-02-21 21:39
LEV,9.0,3.0,9.0,1.09702,7.5046,47.6373,55.1419,,131,13.23828,0.12992,0.43322,Bayer Leverkusen,2.03289,0.0,0.00044,74045,6.04592,0.0,14.7158,2017-02-21 21:39
HOF,2.0,10.0,9.0,1.08511,16.96484,38.87838,55.84322,,7911,6.82632,0.41082,0.42494,TSG Hoffenheim,1.77976,0.00012,2e-05,84341,13.2582,0.00012,13.91548,2017-02-21 21:39
SCH,9.0,5.0,7.0,0.93356,6.21624,36.62448,42.84072,,133,13.0067,0.03348,0.251,Schalke 04,1.57905,0.0,0.00924,74039,8.502,0.0,12.4913,2017-02-21 21:39
RBL,4.0,3.0,14.0,0.95496,22.20992,35.0234,57.23332,,11420,7.68754,0.95334,0.04476,RB Leipzig,1.72742,0.0222,0.0,91099,6.3551,0.0222,19.95736,2017-02-21 21:39
HER,7.0,4.0,10.0,0.96966,4.62706,39.09876,43.72582,,129,11.4947,0.20472,0.4583,Hertha Berlin,1.39501,0.0,0.00012,74051,7.7032,0.0,14.8021,2017-02-21 21:39
FRA,6.0,5.0,10.0,0.99397,2.61368,36.88778,39.50146,,125,11.21252,0.1616,0.47706,Eintracht Frankfurt,1.38907,0.0,0.00028,74052,8.35976,0.0,14.42772,2017-02-21 21:39
HSV,11.0,5.0,5.0,1.24306,-22.97024,57.75394,34.7837,,127,17.19586,0.0001,0.00284,Hamburg SV,1.39094,0.0,0.36576,78530,8.13972,0.0,8.66442,2017-02-21 21:39
FRE,9.0,3.0,9.0,1.25734,-12.5977,56.91054,44.31284,,126,14.77138,0.0213,0.17568,SC Freiburg,1.5786,0.0,0.0074,74053,6.1205,0.0,13.10812,2017-02-21 21:39
MNZ,10.0,4.0,7.0,1.20114,-13.43926,56.84882,43.40956,,2950,15.86332,0.00178,0.04016,Mainz,1.44324,0.0,0.07352,74062,7.32226,0.0,10.81442,2017-02-21 21:39
ING,13.0,3.0,5.0,1.13213,-16.58228,50.428,33.84572,,6367,18.5418,6.000000000000001e-05,0.00322,FC Ingolstadt 04,1.38562,0.0,0.37236,79434,6.34772,0.0,9.11048,2017-02-21 21:39
BRE,12.0,4.0,5.0,1.38694,-21.97872,63.72806,41.74934,,137,18.11472,6.000000000000001e-05,0.0026,Werder Bremen,1.5769,0.0,0.41092,74042,7.0817,0.0,8.80358,2017-02-21 21:39
BMU,1.0,5.0,15.0,0.60609,55.9927,21.47776,77.47046,,132,2.37092,1.0,0.0,Bayern Munich,2.63057,0.97186,0.0,74078,7.10834,0.97186,24.52074,2017-02-21 21:39
DRM,15.0,3.0,3.0,1.42272,-38.64986,64.18846,25.5386,,3812,22.30126,0.0,0.0,SV Darmstadt 98,1.11769,0.0,0.96076,74070,6.0482,0.0,5.65054,2017-02-21 21:39
MGB,8.0,5.0,7.0,0.9765,-4.96134,43.82902,38.86768,,268,13.05966,0.0274,0.17712,Borussia Monchengladbach,1.49623,0.0,0.00968,74048,8.85602,0.0,12.08432,2017-02-15 21:46
WLF,10.0,4.0,6.0,1.15442,-12.41648,48.66288,36.2464,,138,15.98864,0.0015,0.03248,VfL Wolfsburg,1.58731,0.0,0.08474,74046,7.43474,0.0,10.57662,2017-02-15 21:46
DOR,4.0,7.0,9.0,0.91499,32.64664,36.05688,68.70352,,124,6.63572,0.87204,0.11268,Borussia Dortmund,2.39878,0.00338,0.0,74050,9.73648,0.00338,17.6278,2017-02-15 21:46
AUG,8.0,6.0,6.0,1.0445,-11.67014,43.39586,31.72572,,3841,14.30078,0.00272,0.03958,FC Augsburg,1.23987,0.0,0.06564,74082,9.75682,0.0,9.9424,2017-02-15 21:46
COL,4.0,8.0,8.0,0.9388,11.6494,34.33262,45.98202,,122,8.885,0.2066,0.42916,FC Cologne,1.49444,6.000000000000001e-05,0.00036,74049,11.81964,6.000000000000001e-05,13.29536,2017-02-15 21:46
LEV,9.0,3.0,8.0,1.0389,5.61862,46.94114,52.55976,,131,13.49946,0.08952,0.34358,Bayer Leverkusen,1.92824,0.0,0.00202,74045,6.43278,0.0,14.06776,2017-02-15 21:46
HOF,2.0,10.0,8.0,1.11331,16.51772,39.67276,56.19048,,7911,6.91948,0.3556,0.42968,TSG Hoffenheim,1.79694,0.00016,0.0,84341,13.43746,0.00016,13.64306,2017-02-15 21:46
SCH,9.0,4.0,7.0,0.95683,5.04616,37.2891,42.33526,,133,13.61436,0.03596,0.21644,Schalke 04,1.55598,0.0,0.01016,74039,7.8232,0.0,12.56244,2017-02-15 21:46
RBL,4.0,3.0,13.0,0.95155,20.76584,35.22044,55.98628,,11420,8.13838,0.89286,0.097,RB Leipzig,1.71361,0.01044,0.0,91099,6.6615,0.01044,19.20012,2017-02-15 21:46
HER,7.0,3.0,10.0,0.98866,2.90494,40.31706,43.222,,129,12.265,0.1716,0.40758,Hertha Berlin,1.3777,2e-05,0.00032,74051,6.94458,2e-05,14.79042,2017-02-15 21:46
FRA,5.0,5.0,10.0,0.95117,6.55544,34.82636,41.3818,,125,10.12294,0.31164,0.4567,Eintracht Frankfurt,1.41724,4e-05,6.000000000000001e-05,74052,8.67784,4e-05,15.19922,2017-02-15 21:46
HSV,11.0,4.0,5.0,1.22322,-22.63922,56.83872,34.1995,,127,17.50008,0.00016,0.00544,Hamburg SV,1.38002,0.0,0.28352,78530,7.43188,0.0,9.06804,2017-02-15 21:46
FRE,9.0,2.0,9.0,1.24718,-12.95652,56.25388,43.29736,,126,15.21118,0.02562,0.17166,SC Freiburg,1.55505,0.0,0.00788,74053,5.40712,0.0,13.3817,2017-02-15 21:46
MNZ,9.0,4.0,7.0,1.19614,-10.28122,55.80242,45.5212,,2950,15.00246,0.00678,0.07876,Mainz,1.49158,0.0,0.03344,74062,7.54938,0.0,11.44816,2017-02-15 21:46
ING,13.0,3.0,4.0,1.15656,-20.48422,52.4188,31.93458,,6367,19.34808,0.0,0.00124,FC Ingolstadt 04,1.33195,0.0,0.53154,79434,6.61824,0.0,8.03368,2017-02-15 21:46
BRE,12.0,4.0,4.0,1.43391,-25.11886,65.80832,40.68946,,137,18.75912,0.0,0.0009,Werder Bremen,1.57082,0.0,0.52704,74042,7.30236,0.0,7.93852,2017-02-15 21:46
BMU,1.0,4.0,15.0,0.5958,56.86542,21.2105,78.07592,,132,2.52462,1.0,0.0,Bayern Munich,2.67038,0.9859,0.0,74078,6.36178,0.9859,25.1136,2017-02-15 21:46
DRM,14.0,3.0,3.0,1.43726,-38.04218,64.32584,26.28366,,3812,21.97792,0.0,0.0,SV Darmstadt 98,1.14645,0.0,0.9299,74070,6.24242,0.0,5.77966,2017-02-15 21:46
MGB,8.0,5.0,6.0,0.99941,-6.26824,45.59276,39.32452,,268,13.51202,0.0111,0.13768,Borussia Monchengladbach,1.51423,0.0,0.03352,74048,9.09256,0.0,11.39542,2017-02-05 16:26
WLF,10.0,4.0,5.0,1.17393,-14.36064,49.5169,35.15626,,138,16.54954,0.00054,0.02088,VfL Wolfsburg,1.55481,0.0,0.19378,74046,7.67968,0.0,9.77078,2017-02-05 16:26
DOR,3.0,7.0,9.0,0.8905,36.56802,34.56836,71.13638,,124,5.60412,0.90866,0.08556,Borussia Dortmund,2.47393,0.0228,0.0,74050,9.82936,0.0228,18.56652,2017-02-05 16:26
AUG,7.0,6.0,6.0,1.02727,-9.27502,42.38058,33.10556,,3841,13.57716,0.00384,0.07686,FC Augsburg,1.27802,0.0,0.05192,74082,10.06112,0.0,10.36172,2017-02-05 16:26
COL,3.0,8.0,8.0,0.92596,12.79538,33.4309,46.22628,,122,8.21172,0.2123,0.50986,FC Cologne,1.49371,0.00028,0.00016,74049,12.10752,0.00028,13.68076,2017-02-05 16:26
LEV,9.0,3.0,7.0,1.0657,1.58804,48.59008,50.17812,,131,14.07662,0.0343,0.27062,Bayer Leverkusen,1.86607,0.0,0.0095,74045,6.70504,0.0,13.21834,2017-02-05 16:26
HOF,1.0,10.0,8.0,1.08802,18.36314,38.62138,56.98452,,7911,6.12382,0.38856,0.47582,TSG Hoffenheim,1.82382,0.00098,0.0,84341,13.67192,0.00098,14.20426,2017-02-05 16:26
SCH,9.0,4.0,6.0,0.98626,2.62546,38.81274,41.4382,,133,14.06956,0.01374,0.16748,Schalke 04,1.53752,0.0,0.03018,74039,8.10462,0.0,11.82582,2017-02-05 16:26
RBL,3.0,3.0,13.0,0.8859,27.86528,31.26694,59.13222,,11420,6.69476,0.94638,0.05162,RB Leipzig,1.77355,0.06096,0.0,91099,6.80282,0.06096,20.50242,2017-02-05 16:26
