code,current_losses,current_ties,current_wins,d_rating,goal_diff,goals_against,goals_scored,group,id,losses,make_champs,make_europa,name,o_rating,position_1,relegated,sdr_id,ties,win_league,wins,last_updated
VLR,8.0,9.0,15.0,0.89814,19.90496,33.51318,53.41814,,102,10.21914,0.01662,0.88984,Villarreal,1.68457,0.0,0.0,74019,10.4081,0.0,17.37276,2017-04-19 20:43
PAL,14.0,8.0,10.0,1.37726,-8.54036,66.8873,58.34694,,98,16.74948,0.0,0.0,Las Palmas,1.68461,0.0,0.0,73975,9.48174,0.0,11.76878,2017-04-19 20:43
GRN,20.0,8.0,4.0,1.50987,-46.4544,78.89756,32.44316,,3747,23.40598,0.0,0.0,Granada,1.07505,0.0,0.99046,74005,9.39098,0.0,5.20304,2017-04-19 20:43
GIJ,19.0,7.0,5.0,1.35154,-32.85412,72.56126,39.70714,,3788,22.42504,0.0,0.0,Sporting Gijón,1.31691,0.0,0.84148,74001,8.70598,0.0,6.86898,2017-04-12 20:44
OSA,20.0,8.0,3.0,1.46982,-44.73864,83.1596,38.42096,,97,23.91308,0.0,0.0,Osasuna,1.26436,0.0,0.9967,74015,9.43842,0.0,4.6485,2017-04-12 20:44
EIB,9.0,8.0,14.0,1.01355,8.50566,51.56686,60.07252,,3752,11.83372,0.00182,0.52682,Eibar,1.6811,0.0,0.0,73965,9.7054,0.0,16.46088,2017-04-12 20:44
MGA,14.0,9.0,8.0,1.09639,-12.73968,57.10536,44.36568,,99,16.93054,0.0,0.0,Málaga,1.3925,0.0,0.00178,74004,10.84728,0.0,10.22218,2017-04-12 20:44
BIL,11.0,5.0,15.0,0.90948,5.09,43.49342,48.58342,,93,13.28866,0.00726,0.66822,Athletic Bilbao,1.61239,0.0,0.0,74011,6.9269,0.0,17.78444,2017-04-12 20:44
ALA,11.0,10.0,10.0,1.01792,-9.9441,46.18408,36.23998,,96,13.6922,0.0,0.00596,Alavés,1.22756,0.0,0.0,74003,12.0907,0.0,12.2171,2017-04-12 20:44
DEP,15.0,10.0,6.0,1.16282,-19.5358,60.40222,40.86642,,90,18.11678,0.0,0.0,Deportivo La Coruña,1.33796,0.0,0.06386,74022,11.80546,0.0,8.07776,2017-04-12 20:44
BAR,4.0,6.0,21.0,0.74063,73.9915,33.9439,107.9354,,83,4.74902,1.0,0.0,Barcelona,3.30581,0.25358,0.0,74014,6.89564,0.25358,26.35534,2017-04-12 20:44
VIG,13.0,5.0,12.0,1.1673,-7.5014,62.64106,55.13966,,85,16.2549,2e-05,0.02974,Celta Vigo,1.6182,0.0,0.0,74008,7.05288,0.0,14.69222,2017-04-12 20:44
ATL,5.0,8.0,18.0,0.64037,38.18572,28.70554,66.89126,,1068,6.1611,0.98332,0.01664,Atletico Madrid,1.85773,4e-05,0.0,74010,9.79632,4e-05,22.04258,2017-04-12 20:44
LEG,16.0,9.0,6.0,1.04204,-23.2491,56.27114,33.02204,,17534,18.78914,0.0,0.0,Leganes,1.20754,0.0,0.10014,78708,11.00148,0.0,8.20938,2017-04-12 20:44
MAD,2.0,6.0,22.0,0.90507,59.82576,40.59466,100.42042,,86,3.25486,1.0,0.0,Real Madrid,3.04505,0.74638,0.0,74013,7.2924,0.74638,27.45274,2017-04-12 20:44
SOC,11.0,4.0,16.0,1.06648,2.32924,52.42368,54.75292,,89,13.89614,0.00916,0.73206,Real Sociedad,1.63664,0.0,0.0,75770,5.60334,0.0,18.50052,2017-04-12 20:44
SEV,6.0,7.0,18.0,0.99686,19.9794,47.68658,67.66598,,243,8.03892,0.9461,0.0538,Sevilla FC,1.91571,0.0,0.0,93401,8.534,0.0,21.42708,2017-04-12 20:44
VAL,14.0,6.0,11.0,1.2182,-8.55476,65.00902,56.45426,,94,16.87966,0.0,0.0025,Valencia,1.75579,0.0,0.0,74016,7.64302,0.0,13.47732,2017-04-12 20:44
ESP,9.0,10.0,12.0,1.05081,-1.26136,51.7646,50.50324,,88,12.02268,8e-05,0.06652,Espanyol,1.3801,0.0,0.0,74018,11.91724,0.0,14.06008,2017-04-12 20:44
BET,16.0,7.0,8.0,1.16811,-20.41968,60.37338,39.9537,,244,19.09578,0.0,0.0,Real Betis,1.33796,0.0,0.02314,74025,8.95724,0.0,9.94698,2017-04-12 20:44
VLR,7.0,9.0,15.0,0.87013,21.1539,32.34844,53.50234,,102,9.50784,0.05224,0.89752,Villarreal,1.6683,0.0,0.0,74019,10.72318,0.0,17.76898,2017-04-12 20:44
PAL,13.0,8.0,10.0,1.28401,-4.93208,63.21858,58.2865,,98,16.2127,0.0,0.00022,Las Palmas,1.68692,0.0,0.0,73975,9.75476,0.0,12.03254,2017-04-12 20:44
GRN,19.0,8.0,4.0,1.48191,-43.33046,77.13044,33.79998,,3747,22.75366,0.0,0.0,Granada,1.10644,0.0,0.9729,74005,9.67552,0.0,5.57082,2017-04-12 20:44
GIJ,18.0,7.0,5.0,1.32875,-31.36596,70.94506,39.5791,,3788,21.91216,0.0,0.0,Sporting Gijón,1.32017,0.0,0.82884,74001,8.98626,0.0,7.10158,2017-04-05 21:21
OSA,20.0,8.0,2.0,1.45032,-45.49434,82.97472,37.48038,,97,24.20784,0.0,0.0,Osasuna,1.24019,0.0,0.99874,74015,9.7706,0.0,4.02156,2017-04-05 21:21
EIB,9.0,8.0,12.0,1.05696,4.0694,53.4983,57.5677,,3752,12.6483,0.0012,0.2749,Eibar,1.64763,0.0,0.0,73965,10.22566,0.0,15.12604,2017-04-05 21:21
MGA,14.0,9.0,7.0,1.13795,-16.8642,59.94356,43.07936,,99,17.76702,0.0,0.0,Málaga,1.3676,0.0,0.03636,74004,11.00272,0.0,9.23026,2017-04-05 21:21
BIL,10.0,5.0,15.0,0.86929,6.87822,41.41372,48.29194,,93,12.67492,0.02966,0.78362,Athletic Bilbao,1.58937,0.0,0.0,74011,7.2496,0.0,18.07548,2017-04-05 21:21
ALA,10.0,10.0,10.0,1.03121,-9.38252,46.45894,37.07642,,96,13.1566,0.0,0.0237,Alavés,1.25215,0.0,0.0,74003,12.374,0.0,12.4694,2017-04-05 21:21
DEP,14.0,10.0,6.0,1.10179,-18.01716,57.50992,39.49276,,90,17.5939,0.0,0.0,Deportivo La Coruña,1.29661,0.0,0.0756,74022,12.10472,0.0,8.30138,2017-04-05 21:21
BAR,3.0,6.0,21.0,0.70967,78.2648,32.50886,110.77366,,83,3.789,1.0,0.0,Barcelona,3.43344,0.41698,0.0,74014,7.02036,0.41698,27.19064,2017-04-05 21:21
VIG,11.0,5.0,12.0,1.1307,-4.05784,60.0009,55.94306,,85,14.88192,0.00196,0.18628,Celta Vigo,1.6385,0.0,0.0,74008,7.6064,0.0,15.51168,2017-04-05 21:21
ATL,5.0,7.0,18.0,0.67699,37.23092,29.92038,67.1513,,1068,6.78496,0.98638,0.0136,Atletico Madrid,1.90035,0.00014,0.0,74010,8.9961,0.00014,22.21894,2017-04-05 21:21
LEG,15.0,9.0,6.0,1.02083,-22.22272,55.17414,32.95142,,17534,18.12782,0.0,0.0,Leganes,1.19058,0.0,0.08906,78708,11.32236,0.0,8.54982,2017-04-05 21:21
MAD,2.0,5.0,22.0,0.93695,59.9941,40.8399,100.834,,86,3.54366,1.0,0.0,Real Madrid,3.01565,0.58288,0.0,74013,6.54664,0.58288,27.9097,2017-04-05 21:21
SOC,11.0,4.0,15.0,1.0693,0.97982,52.19188,53.1717,,89,14.1007,0.0133,0.68362,Real Sociedad,1.61042,0.0,0.0,75770,5.86736,0.0,18.03194,2017-04-05 21:21
SEV,6.0,7.0,17.0,0.96299,18.8038,46.05018,64.85398,,243,8.1882,0.91586,0.08376,Sevilla FC,1.82782,0.0,0.0,93401,8.82094,0.0,20.99086,2017-04-05 21:21
VAL,14.0,6.0,9.0,1.20625,-11.07944,64.1492,53.06976,,94,17.4983,0.0,0.0015,Valencia,1.66892,0.0,0.00054,74016,8.20466,0.0,12.29704,2017-04-05 21:21
ESP,9.0,10.0,11.0,1.07295,-1.95744,52.74328,50.78584,,88,12.29818,0.0001,0.0777,Espanyol,1.39646,0.0,0.0,74018,12.19568,0.0,13.50614,2017-04-05 21:21
BET,15.0,7.0,8.0,1.11604,-17.6727,57.60688,39.93418,,244,18.51758,0.0,0.0,Real Betis,1.33093,0.0,0.02206,74025,9.24656,0.0,10.23586,2017-04-05 21:21
VLR,7.0,9.0,14.0,0.85502,19.30468,32.05498,51.35966,,102,9.77722,0.05154,0.86846,Villarreal,1.60718,0.0,0.0,74019,11.06236,0.0,17.16042,2017-04-05 21:21
PAL,12.0,8.0,9.0,1.25507,-6.28154,61.7546,55.47306,,98,16.02544,0.0,0.00286,Las Palmas,1.62687,0.0,0.00034,73975,10.28742,0.0,11.68714,2017-04-05 21:21
GRN,18.0,8.0,4.0,1.4421,-41.12988,75.2541,34.12422,,3747,22.07448,0.0,0.0,Granada,1.11928,0.0,0.94846,74005,9.9732,0.0,5.95232,2017-04-05 21:21
GIJ,17.0,6.0,5.0,1.39441,-31.4204,73.41438,41.99398,,3788,21.9033,0.0,0.0,Sporting Gijón,1.39658,0.0,0.74208,74001,8.43152,0.0,7.66518,2017-03-19 21:37
OSA,19.0,8.0,1.0,1.50342,-46.576,84.05378,37.47778,,97,24.19088,0.0,0.0,Osasuna,1.25066,0.0,0.99822,74015,10.30742,0.0,3.5017,2017-03-19 21:37
EIB,9.0,8.0,11.0,1.04352,1.9595,52.80746,54.76696,,3752,13.26114,0.0005,0.17446,Eibar,1.53379,0.0,0.0,73965,10.53644,0.0,14.20242,2017-03-19 21:37
MGA,13.0,9.0,6.0,1.17776,-16.76642,61.14456,44.37814,,99,17.71682,0.0,4e-05,Málaga,1.4044,0.0,0.11744,74004,11.50608,0.0,8.7771,2017-03-19 21:37
BIL,10.0,5.0,13.0,0.90518,4.19384,42.52854,46.72238,,93,13.29982,0.01226,0.59794,Athletic Bilbao,1.54883,0.0,0.0,74011,7.83138,0.0,16.8688,2017-03-19 21:37
ALA,8.0,10.0,10.0,1.03874,-6.90406,46.14118,39.23712,,96,12.18174,0.0001,0.10578,Alavés,1.30892,0.0,0.0,74003,12.72064,0.0,13.09762,2017-03-19 21:37
DEP,13.0,9.0,6.0,1.1125,-14.65694,57.00204,42.3451,,90,17.2589,0.0,2e-05,Deportivo La Coruña,1.36386,0.0,0.06306,74022,11.59522,0.0,9.14588,2017-03-19 21:37
BAR,3.0,6.0,19.0,0.72954,76.04972,33.29684,109.34656,,83,3.98542,1.0,0.0,Barcelona,3.44722,0.40634,0.0,74014,7.29652,0.40634,26.71806,2017-03-19 21:37
VIG,11.0,5.0,11.0,1.13117,-5.8236,60.19714,54.37354,,85,15.19404,0.0009,0.16274,Celta Vigo,1.60671,0.0,0.0,74008,7.86798,0.0,14.93798,2017-03-19 21:37
ATL,5.0,7.0,16.0,0.70786,35.40664,31.71038,67.11702,,1068,7.24434,0.91988,0.0795,Atletico Madrid,1.894,0.0002,0.0,74010,9.52612,0.0002,21.22954,2017-03-19 21:37
LEG,14.0,8.0,6.0,0.99918,-22.21014,53.69084,31.4807,,17534,18.30748,0.0,0.0,Leganes,1.14165,0.0,0.12474,78708,10.84126,0.0,8.85126,2017-03-19 21:37
MAD,2.0,5.0,20.0,0.90191,59.13008,39.98526,99.11534,,86,3.66638,1.0,0.0,Real Madrid,2.97861,0.59294,0.0,74013,6.83846,0.59294,27.49516,2017-03-19 21:37
SOC,10.0,3.0,15.0,1.05967,1.93394,52.70294,54.63688,,89,13.8754,0.04644,0.80204,Real Sociedad,1.6504,0.0,0.0,75770,5.35954,0.0,18.76506,2017-03-19 21:37
SEV,5.0,6.0,17.0,0.99184,21.02584,47.06764,68.09348,,243,8.14884,0.92808,0.0718,Sevilla FC,1.92016,0.00052,0.0,93401,8.09392,0.00052,21.75724,2017-03-19 21:37
VAL,14.0,6.0,8.0,1.21863,-14.04154,65.38856,51.34702,,94,17.84706,0.0,0.00168,Valencia,1.64929,0.0,0.00876,74016,8.46464,0.0,11.6883,2017-03-19 21:37
ESP,8.0,10.0,10.0,1.03206,-0.48404,51.72224,51.2382,,88,11.90766,0.0003,0.15136,Espanyol,1.43273,0.0,0.0,74018,12.76704,0.0,13.3253,2017-03-19 21:37
BET,13.0,7.0,8.0,1.11827,-15.99972,57.0681,41.06838,,244,17.30178,0.0,0.00112,Real Betis,1.35343,0.0,0.01462,74025,9.82322,0.0,10.875,2017-03-19 21:37
VLR,6.0,9.0,13.0,0.81347,20.62326,30.38872,51.01198,,102,9.16586,0.09154,0.8358,Villarreal,1.58588,0.0,0.0,74019,11.6725,0.0,17.16164,2017-03-19 21:37
PAL,11.0,8.0,9.0,1.22885,-4.38644,60.12306,55.73662,,98,15.42764,0.0,0.01572,Las Palmas,1.62748,0.0,0.00066,73975,10.55378,0.0,12.01858,2017-03-19 21:37
GRN,17.0,7.0,4.0,1.50008,-41.05352,76.09368,35.04016,,3747,22.42686,0.0,0.0,Granada,1.15238,0.0,0.93042,74005,9.3436,0.0,6.22954,2017-03-19 21:37
GIJ,17.0,6.0,4.0,1.39197,-33.23632,73.46604,40.22972,,3788,22.22546,0.0,0.0,Sporting Gijón,1.35435,0.0,0.8208,74001,8.69202,0.0,7.08252,2017-03-15 21:43
OSA,18.0,8.0,1.0,1.51278,-44.99862,83.48592,38.4873,,97,23.65918,0.0,0.0,Osasuna,1.27135,0.0,0.99502,74015,10.58462,0.0,3.7562,2017-03-15 21:43
EIB,9.0,7.0,11.0,1.05319,2.56128,52.82496,55.38624,,3752,13.49298,0.0015,0.2129,Eibar,1.55119,0.0,0.0,73965,9.78126,0.0,14.72576,2017-03-15 21:43
MGA,13.0,8.0,6.0,1.21672,-17.31396,62.7246,45.41064,,99,18.2039,0.0,0.0001,Málaga,1.43534,0.0,0.12022,74004,10.76756,0.0,9.02854,2017-03-15 21:43
BIL,9.0,5.0,13.0,0.90594,4.21488,42.66868,46.88356,,93,12.90142,0.02274,0.61358,Athletic Bilbao,1.52264,0.0,0.0,74011,8.03642,0.0,17.06216,2017-03-15 21:43
ALA,8.0,10.0,9.0,1.07167,-8.21844,47.72226,39.50382,,96,12.60456,0.0001,0.06016,Alavés,1.3057,0.0,0.0,74003,12.9714,0.0,12.42404,2017-03-15 21:43
DEP,12.0,9.0,6.0,1.12088,-13.11546,57.2357,44.12024,,90,16.50152,0.0,0.00044,Deportivo La Coruña,1.4235,0.0,0.03314,74022,11.84548,0.0,9.653,2017-03-15 21:43
BAR,3.0,6.0,18.0,0.69122,77.49466,31.16204,108.6567,,83,3.94014,1.0,0.0,Barcelona,3.39892,0.46646,0.0,74014,7.34364,0.46646,26.71622,2017-03-15 21:43
VIG,11.0,5.0,10.0,1.18354,-7.50814,62.10566,54.59752,,85,15.73862,0.00032,0.0823,Celta Vigo,1.61759,0.0,6.000000000000001e-05,74008,8.09186,0.0,14.16952,2017-03-15 21:43
ATL,5.0,7.0,15.0,0.7024,33.71264,31.5373,65.24994,,1068,7.49912,0.79802,0.19964,Atletico Madrid,1.83814,0.0002,0.0,74010,9.839,0.0002,20.66188,2017-03-15 21:43
LEG,14.0,7.0,6.0,1.0237,-21.89432,54.95262,33.0583,,17534,18.60956,0.0,8e-05,Leganes,1.1798,0.0,0.10718,78708,10.06558,0.0,9.32486,2017-03-15 21:43
MAD,2.0,5.0,19.0,0.8838,59.28872,39.80968,99.0984,,86,3.83816,0.99984,0.00016,Real Madrid,2.98046,0.53122,0.0,74013,7.03892,0.53122,27.12292,2017-03-15 21:43
SOC,9.0,3.0,15.0,1.05688,3.35734,52.79106,56.1484,,89,13.16296,0.09004,0.8033,Real Sociedad,1.69603,0.0,0.0,75770,5.62006,0.0,19.21698,2017-03-15 21:43
SEV,4.0,6.0,17.0,0.95663,22.63576,45.1107,67.74646,,243,7.6172,0.9064,0.09336,Sevilla FC,1.90943,0.00212,0.0,93401,8.37254,0.00212,22.01026,2017-03-15 21:43
VAL,13.0,6.0,8.0,1.19728,-15.91736,64.90712,48.98976,,94,17.93274,0.0,0.00136,Valencia,1.58337,0.0,0.01034,74016,8.5466,0.0,11.52066,2017-03-15 21:43
ESP,8.0,9.0,10.0,1.04527,-0.81536,52.12802,51.31266,,88,12.36048,0.0008,0.15144,Espanyol,1.44477,0.0,0.0,74018,12.02812,0.0,13.6114,2017-03-15 21:43
BET,13.0,7.0,7.0,1.13743,-17.33122,58.07624,40.74502,,244,17.5302,0.0,0.00076,Real Betis,1.36211,0.0,0.03086,74025,10.06342,0.0,10.40638,2017-03-15 21:43
VLR,5.0,9.0,13.0,0.81398,22.36156,30.40848,52.77004,,102,8.3965,0.18022,0.77366,Villarreal,1.63916,0.0,0.0,74019,11.9009,0.0,17.7026,2017-03-15 21:43
PAL,11.0,8.0,8.0,1.27322,-5.75314,61.7005,55.94736,,98,15.86846,2e-05,0.00676,Las Palmas,1.62829,0.0,0.0032,73975,10.8147,0.0,11.31684,2017-03-15 21:43
GRN,16.0,7.0,4.0,1.4556,-39.5245,74.4741,34.9496,,3747,21.91742,0.0,0.0,Granada,1.15024,0.0,0.87918,74005,9.59474,0.0,6.48784,2017-03-15 21:43
GIJ,17.0,5.0,4.0,1.41002,-34.37338,74.39654,40.02316,,3788,22.84086,0.0,0.0,Sporting Gijón,1.34668,0.0,0.80722,74001,7.91926,0.0,7.23988,2017-03-08 22:01
OSA,18.0,7.0,1.0,1.53231,-45.09164,83.93376,38.84212,,97,24.03644,0.0,0.0,Osasuna,1.28233,0.0,0.9893,74015,9.83848,0.0,4.12508,2017-03-08 22:01
EIB,9.0,6.0,11.0,1.06286,2.83108,53.08678,55.91786,,3752,13.77742,0.00376,0.30468,Eibar,1.57108,0.0,0.0,73965,9.04098,0.0,15.1816,2017-03-08 22:01
MGA,12.0,8.0,6.0,1.1939,-15.90978,61.67642,45.76664,,99,17.45806,0.0,0.00048,Málaga,1.44178,0.0,0.07324,74004,11.05016,0.0,9.49178,2017-03-08 22:01
BIL,9.0,5.0,12.0,0.93823,0.8017,44.6189,45.4206,,93,13.5981,0.01042,0.44026,Athletic Bilbao,1.47197,0.0,0.0,74011,8.28156,0.0,16.12034,2017-03-08 22:01
ALA,8.0,10.0,8.0,1.07692,-9.8655,48.15496,38.28946,,96,13.10496,4e-05,0.04092,Alavés,1.28172,0.0,0.00032,74003,13.26454,0.0,11.6305,2017-03-08 22:01
DEP,12.0,9.0,5.0,1.1431,-16.9284,59.38424,42.45584,,90,17.49082,0.0,0.00016,Deportivo La Coruña,1.36984,0.0,0.12416,74022,11.97018,0.0,8.539,2017-03-08 22:01
BAR,2.0,6.0,18.0,0.6575,80.11366,29.87088,109.98454,,83,3.03866,0.99998,2e-05,Barcelona,3.45148,0.60472,0.0,74014,7.50262,0.60472,27.45872,2017-03-08 22:01
VIG,10.0,5.0,10.0,1.1996,-6.05698,62.50302,56.44604,,85,15.0157,0.00176,0.17418,Celta Vigo,1.69005,0.0,0.0,74008,8.31714,0.0,14.66716,2017-03-08 22:01
ATL,5.0,7.0,14.0,0.72099,33.8309,32.61418,66.44508,,1068,7.6865,0.72944,0.26586,Atletico Madrid,1.923,6.000000000000001e-05,0.0,74010,10.00474,6.000000000000001e-05,20.30876,2017-03-08 22:01
LEG,14.0,6.0,6.0,1.05294,-23.78054,56.0926,32.31206,,17534,19.42222,0.0,0.00014,Leganes,1.14234,0.0,0.14746,78708,9.27152,0.0,9.30626,2017-03-08 22:01
MAD,2.0,5.0,18.0,0.87119,62.00846,38.97126,100.97972,,86,3.76622,0.99982,0.00018,Real Madrid,3.04103,0.39158,0.0,74013,7.04314,0.39158,27.19064,2017-03-08 22:01
SOC,8.0,3.0,15.0,1.01762,6.719,51.2982,58.0172,,89,12.24422,0.19778,0.75342,Real Sociedad,1.74586,2e-05,0.0,75770,5.86694,2e-05,19.88884,2017-03-08 22:01
SEV,4.0,5.0,17.0,0.90853,25.19942,44.1268,69.32622,,243,7.53426,0.94272,0.05726,Sevilla FC,1.9874,0.00362,0.0,93401,7.51872,0.00362,22.94702,2017-03-08 22:01
VAL,13.0,5.0,8.0,1.19024,-15.22996,64.99628,49.76632,,94,18.15656,0.0,0.0042,Valencia,1.60319,0.0,0.00986,74016,7.7791,0.0,12.06434,2017-03-08 22:01
ESP,8.0,9.0,9.0,0.98458,-0.91312,49.36432,48.4512,,88,12.47164,0.00062,0.14564,Espanyol,1.38111,0.0,2e-05,74018,12.3749,0.0,13.15346,2017-03-08 22:01
BET,12.0,7.0,7.0,1.16635,-19.65858,59.648,39.98942,,244,17.54946,0.0,0.00144,Real Betis,1.34528,0.0,0.03186,74025,10.13254,0.0,10.318,2017-03-08 22:01
VLR,5.0,9.0,12.0,0.85954,21.04662,32.15302,53.19964,,102,8.83926,0.11366,0.79046,Villarreal,1.65944,0.0,0.0,74019,12.13322,0.0,17.02752,2017-03-08 22:01
PAL,10.0,8.0,8.0,1.21504,-5.176,58.67544,53.49944,,98,15.322,0.0,0.0207,Las Palmas,1.54539,0.0,0.00212,73975,11.12542,0.0,11.55258,2017-03-08 22:01
GRN,15.0,7.0,4.0,1.47562,-39.56696,75.4136,35.84664,,3747,21.51434,0.0,0.0,Granada,1.17984,0.0,0.81444,74005,9.82944,0.0,6.65622,2017-03-08 22:01
GIJ,16.0,5.0,4.0,1.42125,-32.81386,74.54254,41.72868,,3788,22.08648,0.0,0.0,Sporting Gijón,1.39685,0.0,0.65902,74001,8.18324,0.0,7.73028,2017-03-01 22:29
OSA,17.0,7.0,1.0,1.47515,-42.90142,80.52504,37.62362,,97,23.59454,0.0,0.0,Osasuna,1.24639,0.0,0.97686,74015,10.0965,0.0,4.30896,2017-03-01 22:29
EIB,8.0,6.0,11.0,1.03674,5.1715,51.06874,56.24024,,3752,13.30026,0.0108,0.37956,Eibar,1.57767,0.0,0.0,73965,9.25962,0.0,15.44012,2017-03-01 22:29
MGA,11.0,8.0,6.0,1.21653,-15.50216,62.41722,46.91506,,99,16.97344,0.0,0.00162,Málaga,1.46795,0.0,0.06416,74004,11.2924,0.0,9.73416,2017-03-01 22:29
BIL,8.0,5.0,11.0,0.97885,0.39722,46.6647,47.06192,,93,13.44292,0.02042,0.38932,Athletic Bilbao,1.51311,0.0,0.0,74011,8.7519,0.0,15.80518,2017-03-01 22:29
ALA,8.0,9.0,8.0,1.09557,-10.46594,48.7488,38.28286,,96,13.62364,0.00026,0.04592,Alavés,1.26322,0.0,0.00052,74003,12.54052,0.0,11.83584,2017-03-01 22:29
DEP,12.0,7.0,4.0,1.22158,-19.01622,62.13458,43.11836,,90,18.84032,0.0,0.00026,Deportivo La Coruña,1.40197,0.0,0.26376,74022,10.71752,0.0,8.44216,2017-03-01 22:29
BAR,2.0,6.0,17.0,0.66988,77.80294,30.25744,108.06038,,83,3.06066,0.99998,2e-05,Barcelona,3.28574,0.66878,0.0,74014,7.59456,0.66878,27.34478,2017-03-01 22:29
VIG,9.0,5.0,10.0,1.17494,-3.90978,60.63054,56.72076,,85,14.89584,0.00354,0.18858,Celta Vigo,1.70647,0.0,0.0001,74008,8.39854,0.0,14.70562,2017-03-01 22:29
ATL,5.0,6.0,13.0,0.74048,32.62048,33.46328,66.08376,,1068,8.0658,0.75256,0.23732,Atletico Madrid,1.94303,0.00022,0.0,74010,9.47478,0.00022,20.45942,2017-03-01 22:29
LEG,14.0,6.0,5.0,1.08749,-24.68058,57.35892,32.67834,,17534,19.75178,0.0,0.00012,Leganes,1.14676,0.0,0.27176,78708,9.51624,0.0,8.73198,2017-03-01 22:29
MAD,2.0,5.0,17.0,0.9009,58.6867,39.8662,98.5529,,86,4.1202,0.99948,0.00052,Real Madrid,2.95408,0.31996,0.0,74013,7.32474,0.31996,26.55506,2017-03-01 22:29
SOC,8.0,3.0,14.0,1.00297,5.56162,50.43446,55.99608,,89,12.63642,0.15914,0.73296,Real Sociedad,1.69619,0.0,0.0,75770,6.1589,0.0,19.20468,2017-03-01 22:29
SEV,4.0,4.0,16.0,0.90429,26.86494,44.67022,71.53516,,243,7.78902,0.9453,0.05428,Sevilla FC,2.0524,0.01104,0.0,93401,6.96456,0.01104,23.24642,2017-03-01 22:29
VAL,12.0,5.0,8.0,1.18124,-13.08016,63.76914,50.68898,,94,17.774,2e-05,0.00948,Valencia,1.63031,0.0,0.00816,74016,7.97476,0.0,12.25124,2017-03-01 22:29
ESP,7.0,9.0,9.0,0.96947,0.84476,48.56518,49.40994,,88,11.90294,0.00422,0.2116,Espanyol,1.39593,0.0,8e-05,74018,12.648,0.0,13.44906,2017-03-01 22:29
BET,11.0,6.0,7.0,1.143,-18.58362,57.8681,39.28448,,244,17.26978,0.0,0.0065,Real Betis,1.33879,0.0,0.03024,74025,9.72568,0.0,11.00454,2017-03-01 22:29
VLR,5.0,9.0,11.0,0.87036,19.36094,33.15306,52.514,,102,9.12518,0.10422,0.72768,Villarreal,1.63767,0.0,0.0,74019,12.39372,0.0,16.4811,2017-03-01 22:29
PAL,10.0,8.0,7.0,1.18042,-7.46732,57.2713,49.80398,,98,15.51968,6.000000000000001e-05,0.01426,Las Palmas,1.48787,0.0,0.00854,73975,11.41978,0.0,11.06054,2017-03-01 22:29
GRN,14.0,7.0,4.0,1.48091,-38.89004,75.81834,36.9283,,3747,20.95892,0.0,0.0,Granada,1.21712,0.0,0.7168,74005,10.1004,0.0,6.94068,2017-03-01 22:29
GIJ,15.0,4.0,4.0,1.40096,-31.604,72.28772,40.68372,,3788,22.4857,0.0,2e-05,Sporting Gijón,1.34967,0.0,0.64056,74001,7.52672,0.0,7.98758,2017-02-22 21:39
OSA,15.0,7.0,1.0,1.38577,-37.07524,75.5436,38.46836,,97,22.37834,0.0,0.0,Osasuna,1.24833,0.0,0.91826,74015,10.71898,0.0,4.90268,2017-02-22 21:39
EIB,8.0,5.0,10.0,1.07013,1.1483,51.79208,52.94038,,3752,14.2577,0.00798,0.2914,Eibar,1.51653,0.0,8e-05,73965,8.79394,0.0,14.94836,2017-02-22 21:39
MGA,9.0,8.0,6.0,1.15269,-9.91658,58.84032,48.92374,,99,15.34552,0.00016,0.02422,Málaga,1.5386,0.0,0.02278,74004,11.86652,0.0,10.78796,2017-02-22 21:39
BIL,8.0,5.0,10.0,0.96605,-0.54464,45.9185,45.37386,,93,13.57838,0.01628,0.36954,Athletic Bilbao,1.49776,0.0,2e-05,74011,9.03276,0.0,15.38886,2017-02-22 21:39
ALA,7.0,9.0,7.0,1.10208,-10.3604,47.86788,37.50748,,96,13.30264,0.00086,0.06638,Alavés,1.26027,0.0,0.0028,74003,13.12452,0.0,11.57284,2017-02-22 21:39
DEP,11.0,7.0,4.0,1.16374,-14.2249,58.29124,44.06634,,90,18.00476,0.0,0.00214,Deportivo La Coruña,1.41733,0.0,0.18476,74022,11.08822,0.0,8.90702,2017-02-22 21:39
BAR,2.0,6.0,15.0,0.64934,75.4772,29.28136,104.75856,,83,3.31554,0.99984,0.00016,Barcelona,3.20869,0.52898,0.0,74014,7.92448,0.52898,26.75998,2017-02-22 21:39
VIG,9.0,3.0,10.0,1.14766,-2.60562,59.22202,56.6164,,85,15.3313,0.01064,0.31448,Celta Vigo,1.71888,0.0,4e-05,74008,6.9519,0.0,15.7168,2017-02-22 21:39
ATL,4.0,6.0,13.0,0.734,33.0727,32.95056,66.02326,,1068,7.56168,0.79436,0.19908,Atletico Madrid,1.95732,0.0024,0.0,74010,9.7268,0.0024,20.71152,2017-02-22 21:39
LEG,13.0,6.0,4.0,1.11881,-28.47812,58.9765,30.49838,,17534,19.6708,0.0,0.00026,Leganes,1.13212,0.0,0.37068,78708,10.06174,0.0,8.26746,2017-02-22 21:39
MAD,2.0,4.0,16.0,0.79874,61.20114,34.5594,95.76054,,86,4.23546,0.99924,0.00076,Real Madrid,2.83846,0.46032,0.0,74013,6.7193,0.46032,27.04524,2017-02-22 21:39
